internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
163013,Muusoctopus sibiricus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ENTEROCTOPODIDAE,Muusoctopus,sibiricus,,,,,"(Loyning, 1930)","Gleadall (2004) erected <span style=""font-style: italic;"">Muusoctopus</span> for <span style=""font-style: italic;"">Benthoctopus januarii</span> (Hoyle 1885) on the grounds that <span style=""font-style: italic;"">Benthoctopus</span> was no longer valid because the type species has been recognised as a <span style=""font-style: italic;"">Bathypolypus</span>.&#160; We have placed all species previously assigned to <span style=""font-style: italic;"">Benthoctopus</span> in <span style=""font-style: italic;"">Muusoctopus</span> since preliminary genetic data provide no evidence that this group is polyphyletic (as has been previously suggested).<br/><br/>However, this species has enlarged suckers, and, as such, is probably not a member of <span style=""font-style: italic;"">Muusoctopus</span>.&#160; Gleadall (pers. comm.) was proposing erecting a neotype to stabilize the taxonomy due to the excessively poor condition of the holotype.&#160; We retain this species in <span style=""font-style: italic;"">Muusoctopus</span> pending this action."
163014,Microeledone mangoldi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,MEGALELEDONIDAE,Microeledone,mangoldi,,,,,"Norman, Hochberg &amp; Boucher-Rodoni, 2004","<span style=""font-style: italic;"">Microeledone mangoldi</span> is only known from the type specimen (Norman <span style=""font-style: italic;"">et al.</span> 2004). It is the type species of the genus <span style=""font-style: italic;"">Microeledone</span> by monotypy."
163015,Octopus veligero,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Octopus,veligero,,,,,"Berry, 1953",<p>This species was removed from the genus<em>&#160;Octopus&#160;sensu stricto</em>&#160;by Norman and Hochberg (2005) but has not been placed in another genus. Its genetic affinity remains unclear.</p>
163017,Heterololigo bleekeri,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Heterololigo,bleekeri,,,,,"(Keferstein, 1866)","The type locality is given simply as ""Japan"" (Sweeney 2012)."
163018,Macrochlaena winckworthi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Macrochlaena,winckworthi,,,,,"(Robson, 1926)",
163019,Enoploteuthis galaxias,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Enoploteuthis,galaxias,,,,,"Berry, 1918","The taxonomic relationship of this species to <span style=""font-style: italic;"">A. semilineata</span> is not clear.&#160; They may be synonymous."
163020,Doryteuthis plei,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Doryteuthis,plei,,,,,"(Blainville, 1823)","The type locality is Martinique, West Indies, western North Atlantic Ocean (Sweeney 2012)."
163022,Grimpoteuthis meangensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OPISTHOTEUTHIDAE,Grimpoteuthis,meangensis,,,,,"(Hoyle, 1885)","<span style=""font-style: italic;"">Grimpoteuthis meangensis</span> Hoyle 1985<em><strong></strong></em> was originally described from a single, damaged animal of unknown sex from 4°33'N, 127°06'E in the Philippines. Subsequently Hoyle (1886) illustrated a small octopod from the South Pacific (over 2,000 km south of the type locality) which he assumed to be the same species. Young and Vecchione (2003) believe that this specimen from 915 m depth off the Kermadec Islands (Collins and Villanueva 2006) does not pertain to <span style=""font-style: italic;"">G. meangensis</span>&#160; and we therefore assume that <span style=""font-style: italic;"">G. meangensis</span> is known only from the type locality. Young and Vecchione (2003) emphasise that new material is required to provide an adequate redescription.<br/><span class=""authority""><span class=""url""><span class=""url""></span>"
163024,Abralia robsoni,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abralia,robsoni,,,,,"Grimpe, 1931","This species may be synonymous with <span style=""font-style: italic;"">Abralia andamanica</span> (Young <span style=""font-style: italic;"">et al.</span> 1998)."
163025,Selenoteuthis scintillans,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,LYCOTEUTHIDAE,Selenoteuthis,scintillans,,,,,"Voss, 1958",
163026,Psychroteuthis glacialis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,PSYCHROTEUTHIDAE,Psychroteuthis,glacialis,,,,,"Thiele, 1920",A second similar and undescribed species also occurs in the Southern Ocean (Roper and Sweeney 1992).
163027,Alloteuthis media,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Alloteuthis,media,,,,,"(Linnaeus, 1758)","This species, described by Linnaeus, simply has 'pelago' as its type locality. This is problematic because molecular work has shown that features traditionally used to separate this species from <em>A. subulata</em> are not useful. Hence the delineation of these two species is currently very problematic. Nonetheless, molecular work has confirmed that two species do indeed exist (Anderson <em>et al</em>. 2008)."
163028,Abralia redfieldi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abralia,redfieldi,,,,,"Voss, 1955","It is similar in appearance to the Pacific Ocean species, <span style=""font-style: italic;"">Abralia similis</span> (Tsuchiya and Young 2009)."
163029,Argonauta nodosa,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ARGONAUTIDAE,Argonauta,nodosa,,,,,"Lightfoot, 1786","Earlier workers attribute the name to Solander. This attribution relates to an unpublished manuscript (which fails to meet Art. 8 and hence does not constitute a nomenclatural act) referred to in Lightfoot's (1786) sale catalogue. There is no description in the sale catalogue but this also refers to Rumphius (1705). Although the latter predates the starting point for zoological nomenclature (Art. 3) the information therein may be referred to. Hence <span style=""font-style: italic;"">A. nodosa</span> Lightfoot, 1876 is a valid name."
163030,Abralia grimpei,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abralia,grimpei,,,,,"Voss, 1959","This species is similar in appearance to <span style=""font-style: italic;"">Abralia redfieldi</span>, <span style=""font-style: italic;"">Abralia similis</span> and <span style=""font-style: italic;"">Abralia omiae</span> but is recognisable by the extra photophores on the eye (Tsuchiya 2009)."
163031,Octopus hattai,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Octopus,hattai,,,,,"Sasaki, 1929",<p> </p><p>This species was removed from the genus<em>&#160;Octopus&#160;sensu stricto</em>&#160;by Norman and Hochberg (2005) but has not been placed in another genus. Its genetic affinity remains unclear.</p>
163032,Callistoctopus alpheus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Callistoctopus,alpheus,,,,,"(Norman, 1993)",
163033,Chiroteuthis mega,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CHIROTEUTHIDAE,Chiroteuthis,mega,,,,,"(Joubin, 1932)",<em><strong><br/></strong></em>
163034,Graneledone gonzalezi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,MEGALELEDONIDAE,Graneledone,gonzalezi,,,,,"Guerra, Gonzalez &amp; Cherel, 2000","The status of <span style=""font-style: italic;"">Graneledone</span> sp. A (Kubodera and Okutani 1994) is not clear, but it may pertain to <span style=""font-style: italic;"">G. gonzalezi</span>, extending the known range of <span style=""font-style: italic;"">G. gonzalezi</span>."
163035,Abraliopsis lineata,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abraliopsis,lineata,,,,,"(Goodrich, 1896)",
163036,Abdopus abaculus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Abdopus,abaculus,,,,,"(Norman &amp; Sweeney, 1997)",
163037,Abralia astrolineata,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abralia,astrolineata,,,,,"Berry, 1914",
163038,Abralia armata,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abralia,armata,,,,,"(Quoy &amp; Gaimard, 1832)",
163040,Octopus penicillifer,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Octopus,penicillifer,,,,,"Berry, 1954",<p> </p><p>This species was removed from the genus<em>&#160;Octopus&#160;</em>sensu stricto&#160;by Norman and Hochberg (2005) but has not been placed in another genus. Its genetic affinity remains unclear.</p> <p><br/> </p>
163041,Loliolus beka,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Loliolus,beka,,,,,"(Sasaki, 1929)","The type locality is Kojima Bay, Japan (Sweeney 2012)."
163042,Cirroteuthis muelleri,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,CIRROTEUTHIDAE,Cirroteuthis,muelleri,,,,,"Eschricht, 1836","<em></em><span class=""authority""><span class=""authority"">Originally described as <span class=""authority""><em>Cirroteuthis muelleri</em> <span class=""authority"">Eschricht, 1836, this species is considered to be the only valid species in this genus since <span style=""font-style: italic;"">C. hoylei</span> Robson, 1932 is considered <span style=""font-style: italic;"">nomen dubium</span> (Collins and Villanueva 2006).</span></span>"
163045,Uroteuthis chinensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Uroteuthis,chinensis,,,,,"(Gray, 1849)","The syntypes were obtained from the&#160;Canton market, China (Sweeney 2012). &#160;This species may be a species complex (Chotiyaputta <em>et al</em>. 1992; Jereb <em>et al</em>. 2010)."
163047,Eledone massyae,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ELEDONIDAE,Eledone,massyae,,,,,"Voss, 1964",The genus <em>Eledone</em> contains six species and is in need of revision.
163048,Bentheledone albida,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,MEGALELEDONIDAE,Bentheledone,albida,,,,,"(Berry, 1917)","Known only from a single type specimen. Type locality: Antarctica, off Wilkes Land"
163049,Uroteuthis pickfordi,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Uroteuthis,pickfordi,,,,,"(Adam, 1954)","<p>The type locality is given as the coast, south of Flores [Cote Sud de Flores], in island in&#160;the&#160;Lesser Sunda Islands, which extend&#160;east from Java, Indonesia at&#160;122<sup>o</sup>&#160;39' E (Sweeney 2012).</p>"
163050,Ancistrocheirus lesueuri,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ANCISTROCHEIRIDAE,Ancistrocheirus,lesueuri,,,,,"(Orbigny, 1842 pl 14 [In Ferussac &amp; Orbigny, 1834-1848])","Differences in morphology between paralarvae in the Atlantic and Pacific suggest more than one species exists (Young <span style=""font-style: italic;"">et al.</span> 1992), however, currently not enough specimens from different regions are available for proper species-level comparisons (Vecchione and Young 2008). <em>Thelidioteuthis alessandrini</em> is the misidentified juvenile form of this species (<span style=""font-style: italic;""></span>Bello 1992)."
163051,Nematolampas regalis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,LYCOTEUTHIDAE,Nematolampas,regalis,,,,,"Berry, 1913",This species is only known from two male specimens.
163052,Abraliopsis morisi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abraliopsis,morisi,,,,,"(Verany, 1839)","This species now has precedence over <span style=""font-style: italic;"">Abraliopsis pfefferi</span> which is now considered to be the junior synonym (Tsuchiya 2009)."
163053,Muusoctopus berryi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ENTEROCTOPODIDAE,Muusoctopus,berryi,,,,,"(Robson, 1924)","Gleadall (2004) erected <span style=""font-style: italic;"">Muusoctopus</span> for <span style=""font-style: italic;"">Benthoctopus januarii</span> (Hoyle, 1885) on the grounds that <span style=""font-style: italic;"">Benthoctopus</span> was no longer valid because the type species has been recognised as a <span style=""font-style: italic;"">Bathypolypus</span>. We have placed all species previously assigned to <span style=""font-style: italic;"">Benthoctopus</span> in <span style=""font-style: italic;"">Muusoctopus</span> since preliminary genetic data provide no evidence that this group is polyphyletic (as has been previously suggested). <br/><br/>The type locality of this species is southwest of Cape Town in 2,194 m water depth.&#160; The holotype is BMNH 1924.9.9.23.&#160; We know of no records apart from the original description."
163054,Opisthoteuthis depressa,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OPISTHOTEUTHIDAE,Opisthoteuthis,depressa,,,,,"Ijima &amp; Ikeda,1895","<span style=""font-style: italic;""></span>Collins and Villanueva (2006) suggest that the status of this species is unclear and that an updated classification of the <span style=""font-style: italic;"">Opisthoteuthis</span> in the North Pacific is needed."
163055,Octopus cyanea,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Octopus,cyanea,,,,,"Gray, 1849",<p>The genus <em>Octopus </em>is currently under taxonomic revision. It is for this reason that the species originally treated under the genus name <em>Octopus</em><strong> </strong>have provisionally remained as such until they are reviewed.</p>
163056,Histioteuthis oceani,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,HISTIOTEUTHIDAE,Histioteuthis,oceani,,,,,"(Robson, 1948)",
163057,Callistoctopus graptus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Callistoctopus,graptus,,,,,"(Norman, 1993)",
163058,Lolliguncula argus,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Lolliguncula,argus,,,,,"Brakoniecki &amp; Roper,1985","<span style=""font-style: italic;""></span>The type locality is&#160;La Plata Island, Ecuador (Sweeney 2012)."
163059,Nototodarus sloanii,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,Nototodarus,sloanii,,,,,"(Gray, 1849)",
163060,Muusoctopus robustus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ENTEROCTOPODIDAE,Muusoctopus,robustus,,,,,"(Voss &amp; Pearcy, 1990)","Gleadall (2004) erected <span style=""font-style: italic;"">Muusoctopus</span> for <span style=""font-style: italic;"">Benthoctopus januarii</span> (Hoyle 1885) on the grounds that <span style=""font-style: italic;"">Benthoctopus</span> was no longer valid because the type species has been recognised as a <span style=""font-style: italic;"">Bathypolypus</span>.&#160; We have placed all species previously assigned to <span style=""font-style: italic;"">Benthoctopus</span> in <span style=""font-style: italic;"">Muusoctopus</span> since preliminary genetic data provide no evidence that this group is polyphyletic (as has been previously suggested)."
163061,Galeoctopus lateralis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Galeoctopus,lateralis,,,,,"Norman, Boucher-Rodoni &amp; Hochberg, 2004",<p><br/></p>
163063,Abraliopsis hoylei,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abraliopsis,hoylei,,,,,"(Pfeffer, 1884)","The validity of this species is in doubt since the type specimen is damaged and the type locality is uncertain (Tsuchiya 2009). Furthermore, records from the Atlantic and Pacific Oceans are likely to be misidentifications (Tsuchiya 2009)."
163064,Onychoteuthis meridiopacifica,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ONYCHOTEUTHIDAE,Onychoteuthis,meridiopacifica,,,,,"Rancurel &amp; Okutani,1990",
163065,Opisthoteuthis californiana,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OPISTHOTEUTHIDAE,Opisthoteuthis,californiana,,,,,"Berry, 1949","The sucker pattern of males is very similar to that of <span style=""font-style: italic;"">O. californiana</span> and the two species could be synonymous, suggesting that an updated classification of <span style=""font-style: italic;"">Opisthoteuthis</span> in the North Pacific is needed (Young and Vecchione 2003, Collins and Villanueva 2006).  <h1 style=""font-weight: normal;"" class=""nosub""> </h1>"
163066,Tremoctopus robsoni,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,TREMOCTOPODIDAE,Tremoctopus,robsoni,,,,,"Kirk, 1884","The systematics of Tremoctopodidae was reviewed by Thomas (1977). He concluded that two species existed, <span style=""font-style: italic;"">T. violaceus</span>, comprising the subspecie <span style=""font-style: italic;"">T. v. violaceus</span> in the Atlantic Ocean and <span style=""font-style: italic;"">T. v. gracilis</span> in the Pacific Ocean, and a new deep-water species <span style=""font-style: italic;"">T. gelatus</span><em style=""font-style: italic;""><strong></strong></em> Thomas, 1977.&#160; O'Shea (1999) resurrected the New Zealand species, <span style=""font-style: italic;"">T. robsoni</span><em style=""font-style: italic;""><strong></strong></em>. Given that <span style=""font-style: italic;"">T. v. violaceus</span> was no more different from <span style=""font-style: italic;"">T. robsoni</span> than it was from <span style=""font-style: italic;"">T. v. gracilis</span>, Mangold <em>et al</em>. (2008) elevated the two subspecies of <span style=""font-style: italic;"">T. violaceus</span> to specific level.<span class=""url"">"
163067,Sandalops melancholicus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Sandalops,melancholicus,,,,,"Chun, 1906","This is currently the only species in the genus, however, Voss and co-workers (1992) suggest that it may in fact consist of 3-4 closely related species."
163068,Gonatopsis octopedatus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,GONATIDAE,Gonatopsis,octopedatus,,,,,"Sasaki, 1920",
163069,Octopus mercatoris,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Octopus,mercatoris,,,,,"Adam, 1937","<p>This species was removed from the genus<em>&#160;Octopus&#160;</em><em>sensu stricto</em>&#160;by Norman and Hochberg (2005) but has not been placed in another genus. Its genetic affinity remains unclear.</span></p>  Type locality: Gulf of Mexico, United States, Florida, off Dry Tortugas and Tampa (Jereb <em>et al</em>. 2014)."
163070,Lycoteuthis springeri,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,LYCOTEUTHIDAE,Lycoteuthis,springeri,,,,,"(Voss, 1956)","It is currently considered that specimens identified as <span style=""font-style: italic;"">Lycoteuthis diadema</span> in the North Atlantic are synonmous with <span style=""font-style: italic;"">L. springeri</span> (Vecchione and Young 2008)."
163071,Ornithoteuthis volatilis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,Ornithoteuthis,volatilis,,,,,"(Sasaki, 1915)",
163072,Octopus berrima,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Octopus,berrima,,,,,"Stranks &amp; Norman, 1993",<p>This species was removed from the genus<em>&#160;Octopus&#160;</em>sensu stricto&#160;by Norman and Hochberg (2005) but has not been placed in another genus. Its genetic affinity remains unclear.</p>
163073,Histioteuthis bonnellii,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,HISTIOTEUTHIDAE,Histioteuthis,bonnellii,,,,,"(Ferussac, 1834)","The disjunct distribution and variable morphology of <span style=""font-style: italic;"">H. bonnellii</span> specimens suggest several distinct populations occur. For example, based on spermatophore morphology three separate populations may occur in the Atlantic (i.e. Southwest Atlantic, Eastern Tropical Atlantic and Northwest Atlantic) (Young and Vecchione 2009)."
163074,Opisthoteuthis bruuni,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OPISTHOTEUTHIDAE,Opisthoteuthis,bruuni,,,,,"(Voss, 1982)","<span style=""font-style: italic;""></span>Collins (2003) stated that <span style=""font-style: italic;"">Grimpoteuthis bruuni</span> should be placed in the genus <span style=""font-style: italic;"">Opisthoteuthis</span> as it possesses three bundles in the optic nerve complex, lateral wings of the shell that taper to fine points and two fields of enlarged suckers in the males. Collins and Villanueva (2006) also placed this species in the genus <span style=""font-style: italic;"">Opisthoteuthis.</span>&#160;The specific name has often been misspelt, but <span style=""font-style: italic;"">br</span><span style=""font-style: italic;"">uun</span><span style=""font-style: italic;"">i</span> is the original spelling (Voss 1982). The type locality is 23°41'S, 70°34'W.<br/><br/><br/><span class=""authority""><span class=""url""><span class=""url""></span>"
