assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
916849,162562,Heteroteuthis hawaiiensis,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Heteroteuthis,hawaiiensis,,,,"(Berry, 1909)",Data Deficient,,3.1,Unknown,Global
917042,162563,Sepia plangon,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,plangon,,,,"Gray, 1849",Least Concern,,3.1,Unknown,Global
917228,162564,Sepia bertheloti,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,bertheloti,,,,"d'Orbigny, 1835 (in Férussac &amp; d'Orbigny 1834-1848)",Data Deficient,,3.1,Unknown,Global
917517,162565,Loligo forbesii,ANIMALIA,MOLLUSCA,MYOPSIDA,CEPHALOPODA,LOLIGINIDAE,Loligo,forbesii,,,,"Steenstrup, 1856",Least Concern,,3.1,Unknown,Global
918031,162566,Sepia hieronis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,hieronis,,,,"(Robson, 1924)",Data Deficient,,3.1,Unknown,Global
918228,162567,Sepiella ornata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepiella,ornata,,,,"(Rang, 1837)",Data Deficient,,3.1,Unknown,Global
918508,162568,Sepia irvingi,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,irvingi,,,,"Meyer, 1909",Least Concern,,3.1,Unknown,Global
918649,162569,Euprymna albatrossae,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Euprymna,albatrossae,,,,"Voss, 1962",Data Deficient,,3.1,Unknown,Global
918772,162570,Sepia tala,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,tala,,,,"Khromov, Nikitina &amp; Nesis, 1991",Data Deficient,,3.1,Unknown,Global
918906,162571,Octopus vulgaris,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,OCTOPODIDAE,Octopus,vulgaris,,,,"Cuvier, 1797",Least Concern,,3.1,Unknown,Global
919456,162572,Inioteuthis japonica,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Inioteuthis,japonica,,,,"(Tiselius, 1845 in Férussac &amp; d'Orbigny 1834-1848)",Data Deficient,,3.1,Unknown,Global
919654,162573,Semirossia equalis,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Semirossia,equalis,,,,"(Voss, 1950)",Data Deficient,,3.1,Unknown,Global
919974,162574,Sepioloidea pacifica,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIADARIIDAE,Sepioloidea,pacifica,,,,"(Kirk, 1882)",Data Deficient,,3.1,Unknown,Global
920117,162575,Rossia megaptera,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Rossia,megaptera,,,,"Verrill, 1881",Least Concern,,3.1,Unknown,Global
920323,162576,Stoloteuthis weberi,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Stoloteuthis,weberi,,,,"(Joubin, 1902)",Data Deficient,,3.1,Unknown,Global
920458,162577,Sepia kiensis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,kiensis,,,,"Hoyle, 1885",Data Deficient,,3.1,Unknown,Global
920620,162578,Sepia vercoi,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,vercoi,,,,"Adam, 1979",Least Concern,,3.1,Unknown,Global
920760,162579,Sepia elegans,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,elegans,,,,"Blainville, 1827",Data Deficient,,3.1,Unknown,Global
921303,162580,Sepiola rondeleti,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepiola,rondeleti,,,,"Leach, 1834 in Férussac &amp; d'Orbigny, 1834-1848",Data Deficient,,3.1,Unknown,Global
921723,162581,Sepia confusa,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,confusa,,,,"Smith, 1916",Data Deficient,,3.1,Unknown,Global
921890,162582,Sepia chirotrema,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,chirotrema,,,,"Berry, 1918",Least Concern,,3.1,Unknown,Global
922038,162583,Sepia pardex,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,pardex,,,,"Sasaki, 1913",Data Deficient,,3.1,Unknown,Global
922185,162584,Sepia stellifera,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,stellifera,,,,"Homenko &amp; Khromov, 1984",Data Deficient,,3.1,Unknown,Global
922477,162585,Idiosepius minimus,ANIMALIA,MOLLUSCA,IDIOSEPIIDA,CEPHALOPODA,IDIOSEPIIDAE,Idiosepius,minimus,,,,"(d'Orbigny in Férussac &amp; d'Orbigny, 1835)",Data Deficient,,3.1,Unknown,Global
922630,162586,Sepietta petersi,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepietta,petersi,,,,"(Steenstrup, 1887)",Data Deficient,,3.1,Unknown,Global
922936,162587,Spirula spirula,ANIMALIA,MOLLUSCA,SPIRULIDA,CEPHALOPODA,SPIRULIDAE,Spirula,spirula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
923314,162588,Sepia peterseni,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,peterseni,,,,"Appellöf, 1886",Data Deficient,,3.1,Unknown,Global
923484,162589,Sepiola rossiaeformis,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepiola,rossiaeformis,,,,"Pfeffer, 1884",Data Deficient,,3.1,Unknown,Global
923595,162590,Sepia ivanovi,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,ivanovi,,,,"Khromov, 1982",Data Deficient,,3.1,Unknown,Global
923737,162591,Sepia foliopeza,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,foliopeza,,,,"Okutani &amp; Tagawa, 1987",Data Deficient,,3.1,Unknown,Global
923904,162592,Sepiadarium auritum,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIADARIIDAE,Sepiadarium,auritum,,,,"Robson, 1914",Data Deficient,,3.1,Unknown,Global
924035,162593,Sepia lorigera,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,lorigera,,,,"Wülker, 1910",Data Deficient,,3.1,Unknown,Global
924244,162594,Sepia brevimana,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,brevimana,,,,"Steenstrup, 1875",Data Deficient,,3.1,Unknown,Global
924623,162595,Iridoteuthis iris,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Iridoteuthis,iris,,,,"(Berry, 1909)",Data Deficient,,3.1,Unknown,Global
924746,162596,Sepia limata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,limata,,,,"(Iredale, 1926)",Least Concern,,3.1,Unknown,Global
924899,162597,Sepiola robusta,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepiola,robusta,,,,"Naef, 1912",Data Deficient,,3.1,Unknown,Global
925206,162598,Euprymna scolopes,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Euprymna,scolopes,,,,"Berry, 1913",Data Deficient,,3.1,Unknown,Global
925343,162599,Euprymna berryi,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Euprymna,berryi,,,,"Sasaki, 1929",Data Deficient,,3.1,Unknown,Global
925565,162600,Sepia kobiensis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,kobiensis,,,,"Hoyle, 1885",Data Deficient,,3.1,Unknown,Global
926074,162601,Austrorossia antillensis,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Austrorossia,antillensis,,,,"(Voss, 1955)",Least Concern,,3.1,Unknown,Global
926272,162602,Euprymna hyllebergi,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Euprymna,hyllebergi,,,,"Nateewathana, 1997",Data Deficient,,3.1,Unknown,Global
926402,162603,Sepia simoniana,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,simoniana,,,,"Thiele, 1920",Data Deficient,,3.1,Unknown,Global
926579,162604,Idiosepius pygmaeus,ANIMALIA,MOLLUSCA,IDIOSEPIIDA,CEPHALOPODA,IDIOSEPIIDAE,Idiosepius,pygmaeus,,,,"Steenstrup, 1881",Data Deficient,,3.1,Unknown,Global
926842,162605,Sepia bandensis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,bandensis,,,,"Adam, 1939",Data Deficient,,3.1,Unknown,Global
927065,162606,Sepia novaehollandiae,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,novaehollandiae,,,,"Hoyle, 1909",Least Concern,,3.1,Unknown,Global
927246,162608,Sepia dollfusi,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,dollfusi,,,,"Adam, 1941",Data Deficient,,3.1,Unknown,Global
927453,162609,Sepiola birostrata,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepiola,birostrata,,,,"Sasaki, 1918",Data Deficient,,3.1,Unknown,Global
927727,162610,Sepietta neglecta,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepietta,neglecta,,,,"Naef, 1916",Data Deficient,,3.1,Unknown,Global
928122,162611,Austrorossia enigmatica,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Austrorossia,enigmatica,,,,"(Robson, 1924)",Data Deficient,,3.1,Unknown,Global
928263,162612,Sepia papillata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,papillata,,,,"Quoy &amp; Gaimard, 1832",Data Deficient,,3.1,Unknown,Global
928439,162613,Sepia erostrata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,erostrata,,,,"Sasaki, 1929",Least Concern,,3.1,Unknown,Global
928571,162614,Rossia tortugaensis,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Rossia,tortugaensis,,,,"Voss, 1956",Data Deficient,,3.1,Unknown,Global
928715,162615,Sepia adami,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,adami,,,,"Roeleveld, 1972",Data Deficient,,3.1,Unknown,Global
928874,162616,Semirossia tenera,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Semirossia,tenera,,,,"(Verrill, 1880)",Least Concern,,3.1,Unknown,Global
929820,162617,Rossia moelleri,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Rossia,moelleri,,,,"Steenstrup, 1856",Least Concern,,3.1,Unknown,Global
930024,162618,Sepia cultrata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,cultrata,,,,"Hoyle, 1885",Least Concern,,3.1,Unknown,Global
930233,162619,Sepia vermiculata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,vermiculata,,,,"Quoy &amp; Gaimard, 1832",Data Deficient,,3.1,Unknown,Global
930451,162620,Sepiola aurantiaca,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepiola,aurantiaca,,,,"Jatta, 1896",Least Concern,,3.1,Unknown,Global
930694,162621,Sepia aureomaculata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,aureomaculata,,,,"Okutani &amp; Horikawa, 1987",Data Deficient,,3.1,Unknown,Global
930857,162622,Sepia cottoni,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,cottoni,,,,"Adam, 1979",Least Concern,,3.1,Unknown,Global
931000,162623,Sepia thurstoni,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,thurstoni,,,,"Adam &amp; Rees, 1966",Data Deficient,,3.1,Unknown,Global
931149,162624,Sepia reesi,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,reesi,,,,"Adam, 1979",Data Deficient,,3.1,Unknown,Global
931302,162625,Sepiella mangkangunga,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepiella,mangkangunga,,,,"Reid &amp; Lu, 1998",Least Concern,,3.1,Unknown,Global
931440,162626,Sepia sulcata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,sulcata,,,,"Hoyle, 1885",Least Concern,,3.1,Unknown,Global
931625,162627,Sepia apama,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,apama,,,,"Gray, 1849",Near Threatened,,3.1,Decreasing,Global
931900,162628,Rossia mollicella,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Rossia,mollicella,,,,"Sasaki, 1920",Data Deficient,,3.1,Unknown,Global
932030,162629,Sepia braggi,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,braggi,,,,"Verco, 1907",Least Concern,,3.1,Unknown,Global
932240,162630,Euprymna morsei,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Euprymna,morsei,,,,"(Verrill, 1881)",Data Deficient,,3.1,Unknown,Global
932588,162631,Sepiola atlantica,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepiola,atlantica,,,,"d' Orbigny, 1839-1842 in Férussac &amp; d'Orbigny 1834-1848",Data Deficient,,3.1,Unknown,Global
932860,162632,Pareledone charcoti,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,MEGALELEDONIDAE,Pareledone,charcoti,,,,"(Joubin, 1905)",Least Concern,,3.1,Stable,Global
933067,162633,Sepia rhoda,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,rhoda,,,,"(Iredale, 1954)",Least Concern,,3.1,Unknown,Global
933220,162634,Sepia hedleyi,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,hedleyi,,,,"Berry, 1918",Least Concern,,3.1,Unknown,Global
933436,162635,Sepia recurvirostra,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,recurvirostra,,,,"Steenstrup, 1875",Data Deficient,,3.1,Unknown,Global
934021,162637,Sepia bathyalis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,bathyalis,,,,"Khromov, Nikitina &amp; Nesis, 1991",Data Deficient,,3.1,Unknown,Global
934155,162638,Sepia acuminata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,acuminata,,,,"Smith, 1916",Data Deficient,,3.1,Unknown,Global
934341,162639,Sepia elliptica,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,elliptica,,,,"Hoyle, 1885",Data Deficient,,3.1,Unknown,Global
934582,162640,Sepia subtenuipes,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,subtenuipes,,,,"Okutani &amp; Horikawa, 1987",Data Deficient,,3.1,Unknown,Global
934740,162641,Sepia plathyconchalis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,plathyconchalis,,,,"Filippova &amp; Khromov, 1991",Data Deficient,,3.1,Unknown,Global
934873,162642,Sepia mestus,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,mestus,,,,"Gray, 1849",Least Concern,,3.1,Unknown,Global
935016,162643,Sepiola ligulata,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepiola,ligulata,,,,"Naef, 1912",Data Deficient,,3.1,Unknown,Global
935289,162644,Heteroteuthis dispar,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Heteroteuthis,dispar,,,,"(Rüppell, 1844)",Data Deficient,,3.1,Unknown,Global
935830,162645,Sepia savignyi,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,savignyi,,,,"Blainville, 1827",Data Deficient,,3.1,Unknown,Global
936071,162646,Sepiola pfefferi,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepiola,pfefferi,,,,"Grimpe, 1921",Data Deficient,,3.1,Unknown,Global
936237,162647,Sepia typica,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,typica,,,,"(Steenstrup, 1875)",Least Concern,,3.1,Unknown,Global
936400,162648,Sepiella cyanea,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepiella,cyanea,,,,"Robson, 1924",Data Deficient,,3.1,Unknown,Global
936570,162649,Sepia carinata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,carinata,,,,"Sasaki, 1920",Data Deficient,,3.1,Unknown,Global
936826,162650,Sepia joubini,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,joubini,,,,"Massy, 1927",Data Deficient,,3.1,Unknown,Global
936975,162651,Sepia elobyana,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,elobyana,,,,"Adam, 1941",Data Deficient,,3.1,Unknown,Global
937223,162652,Sepia bidhaia,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,bidhaia,,,,"Reid, 2000",Least Concern,,3.1,Unknown,Global
937367,162653,Sepia appellofi,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,appellofi,,,,"Wülker, 1910",Data Deficient,,3.1,Unknown,Global
937531,162654,Sepiola trirostrata,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepiola,trirostrata,,,,"Voss, 1962",Data Deficient,,3.1,Unknown,Global
937665,162655,Sepia burnupi,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,burnupi,,,,"Hoyle, 1904",Data Deficient,,3.1,Unknown,Global
937822,162656,Stoloteuthis maoria,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Stoloteuthis,maoria,,,,"(Dell, 1959)",Data Deficient,,3.1,Unknown,Global
937941,162657,Idiosepius paradoxus,ANIMALIA,MOLLUSCA,IDIOSEPIIDA,CEPHALOPODA,IDIOSEPIIDAE,Idiosepius,paradoxus,,,,"(Ortmann, 1888)",Data Deficient,,3.1,Unknown,Global
938156,162658,Sepia incerta,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,incerta,,,,"Smith, 1916",Data Deficient,,3.1,Unknown,Global
938307,162659,Sepiola intermedia,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepiola,intermedia,,,,"Naef, 1912",Data Deficient,,3.1,Unknown,Global
938595,162660,Sepia andreana,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,andreana,,,,"Steenstrup, 1875",Data Deficient,,3.1,Stable,Global
938919,162662,Sepia aculeata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,aculeata,,,,"Van Hasselt, 1835 in Férussac &amp; d'Orbigny, 1834-1848",Data Deficient,,3.1,Unknown,Global
939433,162663,Neorossia caroli,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Neorossia,caroli,,,,"(Joubin, 1902)",Least Concern,,3.1,Unknown,Global
939991,162664,Sepia officinalis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,officinalis,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
940453,162665,Sepiola knudseni,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Sepiola,knudseni,,,,"Adam, 1983",Data Deficient,,3.1,Unknown,Global
940677,162666,Sepia esculenta,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,esculenta,,,,"Hoyle, 1885",Data Deficient,,3.1,Unknown,Global
940955,162667,Sepia arabica,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,arabica,,,,"Massy, 1916",Data Deficient,,3.1,Unknown,Global
941205,162668,Sepia sokotriensis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,sokotriensis,,,,"Khromov, 1988",Data Deficient,,3.1,Unknown,Global
941389,162669,Euprymna stenodactyla,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Euprymna,stenodactyla,,,,"(Grant, 1833)",Data Deficient,,3.1,Unknown,Global
941509,162670,Sepia mirabilis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,mirabilis,,,,"Khromov, 1988",Data Deficient,,3.1,Unknown,Global
941958,162672,Inioteuthis maculosa,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Inioteuthis,maculosa,,,,"Goodrich, 1896",Least Concern,,3.1,Unknown,Global
942356,162673,Sepia rozella,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,rozella,,,,"(Iredale, 1926)",Data Deficient,,3.1,Unknown,Global
942516,162674,Euprymna hoylei,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Euprymna,hoylei,,,,"Adam, 1986",Data Deficient,,3.1,Unknown,Global
942672,162676,Sepia whitleyana,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,whitleyana,,,,"Iredale, 1926",Data Deficient,,3.1,Unknown,Global
942869,162677,Sepia angulata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,angulata,,,,"Roeleveld, 1972",Data Deficient,,3.1,Unknown,Global
943019,162678,Sepia sewelli,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,sewelli,,,,"Adam &amp; Rees, 1966",Data Deficient,,3.1,Unknown,Global
943177,162679,Sepia australis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,australis,,,,"Quoy &amp; Gaimard, 1832",Least Concern,,3.1,Unknown,Global
943377,162680,Sepia opipara,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,opipara,,,,"(Iredale, 1926)",Least Concern,,3.1,Unknown,Global
943607,162681,Metasepia pfefferi,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Metasepia,pfefferi,,,,"(Hoyle, 1885)",Data Deficient,,3.1,Unknown,Global
943839,162682,Rondeletiola minor,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Rondeletiola,minor,,,,"(Naef, 1912)",Data Deficient,,3.1,Unknown,Global
944319,162683,Austrorossia australis,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Austrorossia,australis,,,,"(Berry, 1918)",Least Concern,,3.1,Unknown,Global
944514,162684,Sepiella ocellata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepiella,ocellata,,,,"Pfeffer, 1884",Data Deficient,,3.1,Unknown,Global
944655,162685,Sepiadarium gracilis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIADARIIDAE,Sepiadarium,gracilis,,,,"Voss, 1962",Data Deficient,,3.1,Unknown,Global
944773,162686,Idiosepius picteti,ANIMALIA,MOLLUSCA,IDIOSEPIIDA,CEPHALOPODA,IDIOSEPIIDAE,Idiosepius,picteti,,,,"(Joubin, 1894)",Data Deficient,,3.1,Unknown,Global
944902,162687,Sepia zanzibarica,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,zanzibarica,,,,"Pfeffer, 1884",Data Deficient,,3.1,Unknown,Global
945167,162695,Pareledone cornuta,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,MEGALELEDONIDAE,Pareledone,cornuta,,,,"Allcock, 2005",Least Concern,,3.1,Stable,Global
945349,162696,Adelieledone piatkowski,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,MEGALELEDONIDAE,Adelieledone,piatkowski,,,,"Allcock, Hochberg, Rodhouse &amp; Thorpe, 2003",Least Concern,,3.1,Stable,Global
945505,162697,Pareledone panchroma,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,MEGALELEDONIDAE,Pareledone,panchroma,,,,"Allcock, 2005",Least Concern,,3.1,Stable,Global
945672,162698,Pareledone aurorae,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,MEGALELEDONIDAE,Pareledone,aurorae,,,,"(Berry, 1917)",Least Concern,,3.1,Stable,Global
945856,162699,Thaumeledone rotunda,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,MEGALELEDONIDAE,Thaumeledone,rotunda,,,,"(Hoyle, 1885)",Least Concern,,3.1,Stable,Global
946021,162700,Adelieledone polymorpha,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,MEGALELEDONIDAE,Adelieledone,polymorpha,,,,"(Robson, 1930)",Least Concern,,3.1,Stable,Global
946212,162701,Praealtus paralbida,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,MEGALELEDONIDAE,Praealtus,paralbida,,,,"Allcock, Collins, Piatkowski &amp; Vecchione, 2004",Least Concern,,3.1,Unknown,Global
