,Year,enName,speciesAcronym,FishStock,StockKey,SpeciesName,ICES Areas (splited with character '~'),StockSize,StockSizeDescription,StockSizeUnits,FishingPressure,FishingPressureDescription,FishingPressureUnits,Flim,Fpa,Blim,Bpa,FMSY,MSYBtrigger,CatchesLadingsUnits,Landings,OfficialLandings,Catches,Report,AssessmentKey,AssessmentYear,fullArea,area,Area,Species,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,_mergeCatch,sumOffCatches,diffCatches
1266,2012,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,3476370.0,SSB,,0.112,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,375692.0,,375692.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,61,27.9.b.2,27.9.b.2,whb,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,both,0.23,-0.9999993877963864
1267,2016,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4974200.0,SSB,,0.437,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1180786.0,,1180786.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,61,27.9.b.2,27.9.b.2,whb,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,both,0.0,-1.0
1268,2020,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,61,27.9.b.2,27.9.b.2,whb,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,both,0.0,-1.0
1269,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.a,cod,,,,224.95,,,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,4.9,,,0.0,right_only,229.85,
1270,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.a,ghl,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.0,0.0,,,0.11,,,0.0,right_only,0.11,
1271,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.a,had,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,right_only,0.0,
1272,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.a,lin,,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,right_only,1.06,
1273,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.a,mon,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,right_only,0.0,
1274,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.a,ple,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,right_only,0.0,
1275,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.a,pra,,,0.0,3281.21,0.0,,,,0.0,,0.0,,,,,,398.3,475.42,,5453.4,0.0,1.3,0.0,,,,865.7,right_only,10475.33,
1276,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.a,usk,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,right_only,0.0,
1277,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.b,bli,,,,,,,,,,,6.0,,,,,,,,,0.11,,,,,,,,right_only,6.11,
1278,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.b,cod,,,,0.0,0.0,,0.0,0.0,149.0,,3843.0,185.2,,,,,0.0,0.0,,83901.42,142.3,0.0,0.0,9611.45,,,4075.5,right_only,101907.87,
1279,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.b,ghl,,,,0.0,0.0,,0.0,0.0,0.0,,7.0,,,,,,0.0,0.0,,920.81,0.39,0.0,0.0,0.35,,,7.4,right_only,935.9499999999999,
1280,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.b,had,,,,0.0,0.0,,0.0,0.0,5.0,,520.0,3.35,,,,,0.0,,,31876.67,0.72,0.0,0.0,6.18,,,49.9,right_only,32461.82,
1281,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.b,hke,,,,,,,0.0,,,,,,,,,,,,,0.03,,0.0,,,,,,right_only,0.03,
1282,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.b,lin,,,,,0.0,,0.0,,0.0,,2.0,,,,,,,,,156.5,,,,,,,0.0,right_only,158.5,
1283,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.b,mon,,,,,,,,,,,,,,,,,,,,18.74,,,,,,,,right_only,18.74,
1284,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.b,ple,,,,,0.0,,,,0.0,,2.0,,,,,,,,,91.19,,,0.0,2.56,,,0.0,right_only,95.75,
1285,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.b,pra,,,0.0,400.34,0.0,,,,0.0,,41.0,,,,,,0.0,0.0,,2493.8,0.0,0.0,0.0,,,,332.7,right_only,3267.84,
1286,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.b,usk,,,,,,,,,0.0,,3.0,,,,,,,,,1024.46,,,0.0,,,,0.0,right_only,1027.46,
1287,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1.b,whg,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,right_only,1.11,
1288,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.1,bli,,,,,,,,,,,,,,,,,,1.32,,,,,,15.86,,,,right_only,17.18,
1289,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.1,cod,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,right_only,7.0,
1290,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.1,had,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,right_only,3.0,
1291,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.1,hke,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
1292,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.1,lin,,,,,,,0.0,,,,,,,,,,,,,,,,,1.14,,,,right_only,1.14,
1293,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.1,mac,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,right_only,0.0,
1294,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.1,ple,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only,0.0,
1295,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.1,pok,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,right_only,0.0,
1296,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.1,usk,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
1297,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.2,mac,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,right_only,0.0,
1298,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.4,bli,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,right_only,1.0,
1299,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.4,cod,,,,,,,,,0.0,,14.0,,,,,,,,,,,,,,,,,right_only,14.0,
1300,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.4,had,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,right_only,3.0,
1301,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.4,lin,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,right_only,0.0,
1302,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.4,mac,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,right_only,0.0,
1303,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.4,pok,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,right_only,0.0,
1304,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.a.4,usk,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,right_only,0.0,
1305,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.b,bli,,,,,,,,,,,,,,,,,,,,,,,,187.76,,,,right_only,187.76,
1306,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.b,had,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,right_only,0.0,
1307,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.b,lez,,,,,,,,,,,,,,,,,,,,,,,,1.61,,,,right_only,1.61,
1308,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.b,lin,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,right_only,0.13,
1309,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.b,mac,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,right_only,0.0,
1310,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.c,bss,,,,,,,0.0,,,,,,,,,,,,,,,,,0.01,,,,right_only,0.01,
1311,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.c,cod,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,right_only,3.0,
1312,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.c,had,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
1313,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.c,hke,,,,,,,0.0,,,,,,,,,,,,,,,,,4.54,,,,right_only,4.54,
1314,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.c,lez,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,3.41,,,,right_only,3.41,
1315,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.c,lin,,,,,,,0.0,,,,,,,,,,,,,,,,,0.16,,,,right_only,0.16,
1316,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.c,mac,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
1317,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.c,ple,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,right_only,0.0,
1318,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.c,sol,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,right_only,0.0,
1319,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12.c,whg,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
1320,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,bli,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,right_only,0.0,
1321,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,bss,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,right_only,0.06,
1322,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,had,,,,,0.0,,,0.0,5.0,,,,,,,,,,,,,0.07,,,,,,right_only,5.07,
1323,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,hke,,,,,,,0.16,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.16,
1324,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,lin,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,0.0,,,,,right_only,0.0,
1325,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,meg,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
1326,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
1327,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,ple,,,,,,,0.96,,,,,,,,,,,,,,,0.0,,,,,,right_only,0.96,
1328,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,pok,,,,,0.0,,,0.0,16.0,,,,,,,,,,,,,0.16,,,,,0.0,right_only,16.16,
1329,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,pra,,,0.0,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,right_only,0.0,
1330,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,sol,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,right_only,0.03,
1331,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.a,whg,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,right_only,0.25,
1332,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.1,bli,,,,,,,,,,,0.0,,,,,,,,,5.01,,,,,,,,right_only,5.01,
1333,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.1,her,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,right_only,0.0,
1334,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.1,pok,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,right_only,0.0,
1335,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.1,pra,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,right_only,0.0,
1336,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.2,bli,,,,,,,,0.0,0.0,,367.0,,,,,,,,,3.81,,,,,,,0.1,right_only,370.91,
1337,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.2,had,,,,,0.0,,,0.0,0.0,,15.0,,,,,,,,,2.21,,,,,,,8.8,right_only,26.01,
1338,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.2,her,,,,,,,,,0.0,,4.0,,,,,,,,,,,,,,,,,right_only,4.0,
1339,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.2,hke,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,right_only,0.0,
1340,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.2,lin,,,,,0.0,,,0.0,0.0,,104.0,,,,,,,,,0.08,,,,,,,0.0,right_only,104.08,
1341,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.2,mon,,,,,,,,,,,4.0,,,,,,,,,0.0,,,,,,,,right_only,4.0,
1342,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.2,nop,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,right_only,0.0,
1343,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.2,ple,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,right_only,3.0,
1344,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.2,pok,,,,,0.0,,,0.0,0.0,,12.0,,,,,,,,,0.0,,,,,,,2.2,right_only,14.2,
1345,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14.b.2,pra,,,488.31,0.0,0.0,,,,737.0,,0.0,,,,,,,,,1.77,,,,,,,0.0,right_only,1227.08,
1346,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,bli,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,right_only,0.0,
1347,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,bss,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,right_only,0.0,
1348,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,cod,,,,,,,,1801.89,0.0,,4.0,,,,,,,,,0.0,,0.0,,,,,0.0,right_only,1805.89,
1349,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,ghl,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,right_only,0.0,
1350,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,had,,,,,,,,369.5,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,right_only,369.5,
1351,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,hke,,,0.0,,,,0.0,20.15,,,,,,,,,,,,,,,,,,,,right_only,20.15,
1352,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,hom,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,right_only,0.0,
1353,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,lez,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,right_only,0.0,
1354,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,lin,,,,,,,0.0,8.73,,,,,,,,,,,,0.0,,,,,,,,right_only,8.73,
1355,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,meg,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,right_only,0.05,
1356,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,nop,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
1357,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,ple,,,,,,,0.0,0.08,,,0.0,,,,,,,,,,,,,,,,,right_only,0.08,
1358,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,pra,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,right_only,0.0,
1359,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,sol,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
1360,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,usk,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,right_only,0.75,
1361,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.1,whg,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,right_only,0.0,
1362,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,bli,,,,,0.0,,0.0,,,,6.0,,,,,,,,,141.41,,,,0.0,,,1.1,right_only,148.51,
1363,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,bss,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,right_only,0.04,
1364,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,cod,,,1.68,,0.0,,0.0,0.0,8298.0,,4961.0,53.34,,,,,,0.0,,221486.15,0.0,1758.03,0.0,0.0,0.0,,1406.8,right_only,237964.99999999997,
1365,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,ghl,,,,,0.0,,0.0,0.0,12.0,,6.0,,,,,,,0.0,,7934.28,0.0,0.04,0.0,0.27,,,13.9,right_only,7966.49,
1366,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,had,,,0.16,,0.0,,0.0,0.0,2541.0,,865.0,7.44,,,,,,0.0,,64748.36,0.0,23.09,0.0,0.0,0.0,,335.3,right_only,68520.35,
1367,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,hke,,,0.0,,,,0.0,0.0,,,,,,,,,,,,859.28,0.0,,,,,,5.2,right_only,864.48,
1368,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,hom,,,,,,,,,,,,,,,,,,,0.0,66.06,,,,,,,,right_only,66.06,
1369,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,lez,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.7,right_only,0.7,
1370,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,lin,,,0.0,,0.0,,0.0,0.0,5.0,,3.0,,,,,,,,,8335.13,0.0,0.0,0.0,0.0,,,6.7,right_only,8349.83,
1371,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,meg,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,right_only,0.0,
1372,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,mon,,,0.0,,0.0,,,0.0,1.0,,,,,,,,,,,3737.69,,0.0,,,,,0.0,right_only,3738.69,
1373,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,nop,,,0.0,,,,,,,,,,,,,,,,,7.56,,,,,,,,right_only,7.56,
1374,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,ple,,,0.0,,,,,0.0,,,0.0,,,,,,,,,322.57,0.0,,,,,,0.0,right_only,322.57,
1375,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,pra,,,,,0.0,,,,0.0,,0.0,,,,,,,,,1947.93,,,,,,,,right_only,1947.93,
1376,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,san,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,right_only,0.0,
1377,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,sol,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,right_only,0.0,
1378,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,spr,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,right_only,0.0,
1379,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,usk,,,0.0,,0.0,,0.0,0.0,5.0,,9.0,,,,,,,,,8766.42,0.0,,0.0,,,,6.7,right_only,8787.12,
1380,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.a.2,whg,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,,,,67.09,0.0,,0.0,,,,0.0,right_only,67.09,
1381,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.b.1,cod,,,,,,,,4166.27,,,,,,,,,,,,,,0.0,,,,,,right_only,4166.27,
1382,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.b.1,ghl,,,,,,,,34.9,,,,,,,,,,,,,,0.0,,0.0,,,,right_only,34.9,
1383,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.b.1,had,,,,,,,,679.73,,,,,,,,,,,,,,,,,,,,right_only,679.73,
1384,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.b.1,lin,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,right_only,0.0,
1385,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.b.1,pra,,,,516.45,,,,,,,,,,,,,,,,,,,,,,,,right_only,516.45,
1386,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.b.1,usk,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,right_only,0.0,
1387,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.b.2,bli,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,right_only,0.0,
1388,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.b.2,cod,,,0.0,0.0,0.0,,0.0,0.0,0.0,,612.0,152.85,,,,,0.0,0.0,,45640.53,0.0,2249.42,0.0,1207.95,,,5683.4,right_only,55546.15,
1389,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2.b.2,ghl,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.37,,,,,0.0,0.0,,476.18,0.0,1.45,0.0,185.71,,,13.9,right_only,677.61,
