https://www.fao.org/fishery/statistics-query/en/gfcm_capture/gfcm_capture_quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name En,ASFIS species Name En,Unit Name,2020,2020 Flag,2019,2019 Flag,2018,2018 Flag,2017,2017 Flag,2016,2016 Flag,2015,2015 Flag,2014,2014 Flag,2013,2013 Flag,2012,2012 Flag,2011,2011 Flag,2010,2010 Flag,2009,2009 Flag,2008,2008 Flag,2007,2007 Flag,2006,2006 Flag,2005,2005 Flag,2004,2004 Flag,2003,2003 Flag,2002,2002 Flag,2001,2001 Flag,2000,2000 Flag,1999,1999 Flag,1998,1998 Flag,1997,1997 Flag,1996,1996 Flag,1995,1995 Flag,1994,1994 Flag,1993,1993 Flag,1992,1992 Flag,1991,1991 Flag,1990,1990 Flag
Greece,Megrim,Tonnes - live weight,112.85,,115,,123,,98,,57,,59,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Monkfishes nei,Tonnes - live weight,730.59,,844,,657,,489,,433,,481,,632,,618,,908,,1140,,996,,1070,,874,,1277,,1303,,1216,,1049,,841,,729,,694,,882,,739,,757,,912,,942,,1508,,1314,,732,,729,,498,,342,
Greece,Natantian decapods nei,Tonnes - live weight,0,,0,,0,,0,,0,,961,,918,,1141,,1040,,1027,,920,,1011,,1156,,1216,,1223,,1432,,1125,,889,,933,,844,,1085,,1239,,1245,,1724,,1327,,980,,1319,,1371,,1823,,1139,,1301,
Greece,Norway lobster,Tonnes - live weight,248.54,,245,,204,,172,,200,,270,,233,,299,,304,,375,,398,,491,,478,,555,,463,,369,,390,,304,,215,,242,,266,,243,,445,,351,,486,,1104,,1087,,799,,709,,934,,1607,
Greece,"Octopuses, etc. nei",Tonnes - live weight,402.74,,459,,470,,357,,332,,364,,450,,474,,523,,567,,546,,630,,595,,985,,1018,,923,,671,,850,,649,,680,,878,,794,,732,,740,,809,,1451,,1166,,780,,708,,489,,430,
Greece,Pandoras nei,Tonnes - live weight,631.07,,625,,595,,622,,632,,481,,493,,560,,475,,631,,568,,572,,515,,543,,593,,491,,384,,474,,367,,335,,430,,517,,455,,1095,,828,,1187,,1257,,897,,751,,877,,530,
Greece,Pargo breams nei,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,326,,386,,435,,357,,460,,530,,697,,720,,371,,336,,301,,1257,
Greece,Picarels nei,Tonnes - live weight,815.11,,1215,,1330,,1579,,1524,,1942,,1554,,1747,,2157,,1601,,2039,,3430,,3764,,3534,,3783,,3782,,4101,,3445,,3588,,4031,,4029,,4663,,4541,,8354,,8307,,6354,,14118,,7432,,6678,,9927,,7508,
Greece,Raja rays nei,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,"Rays, stingrays, mantas nei",Tonnes - live weight,286.41,,347,,299,,308,,339,,350,,332,,408,,398,,496,,499,,232,,187,,221,,216,,165,,162,,148,,536,,579,,746,,718,,715,,900,,1002,,1120,,1380,,528,,181,,319,,156,
Greece,Red mullet,Tonnes - live weight,1885.53,,1912,,1803,,1853,,1759,,1754,,1759,,1774,,1603,,1927,,1934,,1867,,1835,,2091,,2158,,1833,,1797,,1548,,1559,,1541,,1810,,1735,,1744,,2426,,2495,,2550,,3016,,2808,,2631,,3407,,2806,
Greece,Red porgy,Tonnes - live weight,640.29,,724,,662,,645,,661,,377,,375,,362,,373,,608,,536,,479,,437,,411,,368,,313,,262,,342,,249,,319,,341,,300,,284,,406,,371,,416,,487,,422,,517,,298,,434,
Greece,Round sardinella,Tonnes - live weight,1571.45,,1648,,1155,,1009,,1010,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Saddled seabream,Tonnes - live weight,425.27,,453,,366,,435,,401,,266,,250,,271,,218,,253,,281,,382,,380,,354,,381,,395,,398,,391,,306,,287,,443,,239,,332,,399,,588,,651,,1072,,1206,,1417,,927,,1354,
Greece,Salema,Tonnes - live weight,287.23,,421,,339,,395,,351,,258,,232,,308,,281,,267,,304,,450,,341,,361,,424,,444,,373,,447,,371,,346,,408,,404,,369,,485,,687,,592,,1160,,656,,733,,481,,265,
Greece,Sand steenbras,Tonnes - live weight,86.29,,108,,110,,168,,150,,65,,57,,0,,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Sardinia coral,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,2.2,,2.8,,2.8,,0.9,,0.8,,0.8,,1.7,,1.5,,1.7,,1.9,,1.9,,1.4,,1.7,,1.8,,1.4,,1.1,,1.2,,1.5,,0.9,,0.5,,,,1.4,,3,
Greece,Scallops nei,Tonnes - live weight,1.27,,2,,2,,2,,5,,6,,3,,4,,4,,7,,3,,2,,6,,48,,32,,17,,5,,9,,12,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,"Scorpionfishes, redfishes nei",Tonnes - live weight,456.79,,538,,515,,589,,808,,375,,465,,451,,476,,578,,583,,489,,477,,532,,605,,397,,476,,644,,485,,684,,587,,592,,482,,748,,777,,1039,,1538,,900,,704,,676,,593,
Greece,Shads nei,Tonnes - live weight,0,,0,,0,,0,,0,,1220,,1094,,1316,,1298,,1279,,1465,,1721,,2660,,2783,,2581,,1803,,2462,,1501,,2733,,2215,,1280,,1892,,1744,,1266,,1008,,856,,706,,409,,333,,111,,69,
Greece,Shi drum,Tonnes - live weight,25.28,,24,,22,,21,,28,,15,,17,,22,,21,,21,,50,,24,,13,,17,,21,,37,,20,,59,,62,,46,,58,,53,,66,,26,,74,,87,,87,,23,,51,,50,,52,
Greece,Silversides(=Sand smelts) nei,Tonnes - live weight,49.38,,61,,97,,105,,107,,34,,38,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Skipjack tuna,Tonnes - live weight,0,,0,,0,M,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,99,,102,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Greece,Smooth-hounds nei,Tonnes - live weight,109.93,,129,,202,,239,,293,,351,,320,,184,,199,,175,,264,,312,,274,,318,,240,,205,,241,,281,,383,,351,,578,,553,,316,,493,,353,,360,,377,,267,,227,,206,,148,
Greece,Sponges,Tonnes - live weight,,,0,,2.5,E,2.5,E,2.5,E,2.7,E,2.7,,4.5,,5,,4.7,,4,,4.9,,3.5,,3,,3,,3,,2.7,,2.5,,2,,5,,10,,10,,10,,10,,11,,10,,2,,2,,3.8,,2.5,,10,
Greece,Striped venus,Tonnes - live weight,90.8,,145,,106,,66,,126,,94,,118,,121,,121,,138,,294,,263,,297,,324,,273,,248,,215,,382,,515,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Surmullet,Tonnes - live weight,1135.66,,1248,,1258,,1349,,1407,,1047,,1115,,1181,,1136,,1155,,1248,,1424,,1357,,1515,,1399,,1227,,1208,,1333,,976,,1238,,1368,,1274,,1095,,1944,,2004,,2535,,3320,,2101,,2452,,2239,,2057,
Greece,Surmullets(=Red mullets) nei,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Swordfish,Tonnes - live weight,657.09,,744.79,,350,,392,,761,,761,,1344,,1731,,877,,1306,,1494,,1132,,989,,1907,,1374,,1424,,1129,,1230,,1680,,1730,,1960,,1520,,1650,,750,,1237,,974,,2520,,1568,,1456,,1904,,1344,
Greece,Thornback ray,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,295,,331,,323,,371,,315,,298,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Tuna-like fishes nei,Tonnes - live weight,,,0,,0,M,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,125,,195,,0,M,300,,145,,116,,116,,116,,510,,510,,515,,485,
Greece,Turbot,Tonnes - live weight,62.43,,68,,64,,66,,58,,61,,85,,67,,62,,62,,79,,91,,102,,81,,48,,71,,54,,74,,74,,77,,63,,65,,47,,60,,60,,102,,115,,182,,152,,93,,74,
Greece,Various squids nei,Tonnes - live weight,844.47,,1152,,924,,1524,,997,,1413,,1053,,1188,,1410,,1040,,935,,1290,,1191,,1235,,1114,,934,,1192,,1148,,943,,739,,870,,675,,566,,513,,812,,906,,678,,567,,703,,446,,480,
Greece,White seabream,Tonnes - live weight,263.99,,277,,280,,299,,339,,172,,172,,215,,195,,255,,225,,204,,182,,202,,256,,389,,253,,304,,284,,347,,581,,503,,327,,509,,409,,539,,629,,659,,517,,475,,499,
Greece,Whiting,Tonnes - live weight,40.89,,63,,84,,84,,83,,77,,94,,110,,77,,119,,88,,179,,137,,202,,211,,121,,134,,265,,143,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Wreckfish,Tonnes - live weight,17.71,,26,,37,,54,,72,,81,,52,,42,,69,,80,,74,,97,,69,,67,,66,,67,,170,,155,,152,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Adriatic sole,Tonnes - live weight,133.01967,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Aesop shrimp,Tonnes - live weight,,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,African armoured searobin,Tonnes - live weight,0.574,,2.6,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Albacore,Tonnes - live weight,1423.12,,1287.1,,1044,,1348,,1490,,1602,,1353,,615,,1117,,2501,,1109,,2727,,2104,,4017,,4584,,2249,,3671,,6912,,4032,,2826,,3630,,2561,,1414,,1414,,1769,,1109,,1107,,1275,,1464,,1191,,1191,
Italy,Alloteuthis squids nei,Tonnes - live weight,,,19.5,,210,,2,,253.9,,243,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,American sea scallop,Tonnes - live weight,,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Angler(=Monk),Tonnes - live weight,182.4411028,,269.9,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Annular seabream,Tonnes - live weight,5.9221,,224.4,,302,,87,,156,,148,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Aquatic invertebrates nei,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Arctic skate,Tonnes - live weight,,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Argentine,Tonnes - live weight,2.2176,,76.4,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Argentines,Tonnes - live weight,,,0.5,,78,,51,,61,,41,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Argentines nei,Tonnes - live weight,24.05372,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Aristeid shrimps nei,Tonnes - live weight,,,,,0,,0,,0,,0,,2838,,3406,,3050,,2904,,3231,,2957,,2423,,3207,,3623,,3174,,1546,,2409,,1768,,1833,,4463,,2128,,1231,,2406,,2258,,2551,,,,,,,,,,,
Italy,Atlantic bluefin tuna,Tonnes - live weight,4731.021861,,4285.97,,3859,,3196,,2488,,2273,,1946,,1938,,1788,,1783,,1061,,2749,,2247,,4638,,4708,,4853,,4697,,4981,,4628,,4383,,3847,,3283,,4441,,9548,,10006,,7062,,6882,,5329,,5006,,3787,,4117,
Italy,Atlantic bonito,Tonnes - live weight,570.20895,,616.2,,605,,540,,697,,750,,1053,,1245,,472,,1197,,964,,1131,,1323,,1665,,1544,,1356,,2009,,2091,,944,,1006,,1116,,1614,,2121,,4580,,2233,,1512,,1828,,1662,,1288,,1087,,1244,
Italy,Atlantic chub mackerel,Tonnes - live weight,479.7939903,,1264.5,,1448,,1518,,1717,,1773,,1112,,846,,769,,888,,971,,841,,975,,1138,,1363,,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Atlantic gobies nei,Tonnes - live weight,,,3.2,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Atlantic horse mackerel,Tonnes - live weight,679.5581816,,1669.1,,2592,,2272,,1794,,2176,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Atlantic lizardfish,Tonnes - live weight,,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Atlantic mackerel,Tonnes - live weight,511.687933,,1081.7,,1091,,911,,605,,1111,,1061,,1299,,1088,,1042.1,,1390,,1222,,1251,,1556,,2126.9,,2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Atlantic mud shrimp,Tonnes - live weight,72.0903,,122.9,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Atlantic pomfret,Tonnes - live weight,191.79408,,39.1,,28,,17,,34,,79,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Atlantic saury,Tonnes - live weight,4.6665,,49,,53,,38,,67,,53,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Axillary seabream,Tonnes - live weight,82.28996,,177.7,,205,,185,,160,,203,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,"Barracudas, etc. nei",Tonnes - live weight,42.31548,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Bearded horse mussel,Tonnes - live weight,4.594,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Big-scale sand smelt,Tonnes - live weight,22.62839,,269.2,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blackbellied angler,Tonnes - live weight,635.8819359,,1110.6,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blackbelly rosefish,Tonnes - live weight,74.05668,,907.6,,1213,,308,,198,,160,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blackchin guitarfish,Tonnes - live weight,,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Black goby,Tonnes - live weight,12.2873,,86.4,,99,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blackmouth catshark,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Black scorpionfish,Tonnes - live weight,3.0612,,2,,4,,235,,249,,250,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Black seabream,Tonnes - live weight,49.8935,,139.4,,105,,89,,50,,55,,57,,72,,70,,97,,73,,116,,118,,179,,425,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blackspot seabream,Tonnes - live weight,121.15729,,89.1,,97,,86,,84,,136,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blackspotted smooth-hound,Tonnes - live weight,0.7518,,97.8,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blonde ray,Tonnes - live weight,26.23728766,,58.8,,61,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blotched picarel,Tonnes - live weight,301.3522815,,63.6,,118,,1216,,937,,1095,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blue and red shrimp,Tonnes - live weight,743.920062,,1212.4,,1188,,1117,,744,,690,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Bluefish,Tonnes - live weight,134.97396,,129.9,,140,,108,,137,,105,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blue jack mackerel,Tonnes - live weight,0.977350398,,1,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blue ling,Tonnes - live weight,,,1.2,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blue shark,Tonnes - live weight,26.49377,,33,,17,,59,,18,,0,,173,,57,,0,,0,,165,,176,,75,,46,,95,,1,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blue skate,Tonnes - live weight,3.521,,11,,38,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Bluespine unicornfish,Tonnes - live weight,,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Bluespotted seabream,Tonnes - live weight,,,2.3,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Blue whiting(=Poutassou),Tonnes - live weight,193.77477,,325.6,,175,,130.9,,248,,256,,298,,292,,464,,775,,874,,823,,973,,1304,,1700,,1546,,1045,,964,,755,,1167,,1261,,1451,,1449,,1300,,1546,,1769,,1998,,2752,,3185,,2092,,2437,
Italy,Bluntnose sixgill shark,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Boarfish,Tonnes - live weight,,,3.7,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Bogue,Tonnes - live weight,790.96399,,1611,,2274,,2105,,1111,,1117,,1521,,1158,,2137,,2439,,2080,,2072,,2431,,2857,,3164,,3961,,2195,,2358,,3129,,3537,,3541,,3105,,4074,,4178,,5281,,5659,,4457,,5543,,5186,,5570,,4372,
Italy,Brill,Tonnes - live weight,44.13533,,0.6,,1,,42,,78,,90,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Broadtail shortfin squid,Tonnes - live weight,1338.649721,,2774.5,,3311.1,,2945,,2068,,2105,,1979.1,,2356,,2593.9,,3114,,3675,,4223,,4334,,3850,,4390,,5117,,1999,,1759,,2034,,2346,,2516,,2056,,3995,,2614,,4672,,4789,,5737,,6451,,7800,,7418,,8215,
Italy,Brown meagre,Tonnes - live weight,17.5779,,17.1,,16,,18,,18,,20,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Brown moray,Tonnes - live weight,,,0.2,,0,,9,,11,,22,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Brown ray,Tonnes - live weight,81.23133319,,224.7,,174,,13,,49,,51,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Brown wrasse,Tonnes - live weight,,,3.3,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Bullet tuna,Tonnes - live weight,6.36,,25.3,,966.09,,0,,0,,0,,0,,892.01,,613.39,,652.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Bull ray,Tonnes - live weight,,,0.8,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Caramote prawn,Tonnes - live weight,1012.78892,,1241.5,,1577,,1488,,1117,,1078,,864.1,,638,,577,,747,,852,,790,,637,,863,,546,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Cardinal fishes nei,Tonnes - live weight,,,,,20,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Catalonian striped shrimp,Tonnes - live weight,,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Cephalopods nei,Tonnes - live weight,,,,,64,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Changeable nassa,Tonnes - live weight,1322.27471,,1344.2,,1690,,2011,,2112,,2220,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Cockles nei,Tonnes - live weight,8.0208,,7.3,,7,,0,,56,,80,,0,,4,,6,,11,,9,,21,,48,,28,,72,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Comber,Tonnes - live weight,2.728,,29.3,,28,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Combers nei,Tonnes - live weight,117.88824,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Common cuttlefish,Tonnes - live weight,3141.52889,,4698.7,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Common dentex,Tonnes - live weight,34.61971425,,4.3,,6,,101,,176,,179,,177,,210,,157,,166,,186,,189,,195,,288,,220,,261,,232,,251,,207,,201,,309,,205,,190,,389,,1253,,2270,,2279,,2250,,4398,,3149,,5986,
Italy,Common dolphinfish,Tonnes - live weight,662.41409,,617.5,,546,,484,,971,,1133,,525,,700,,1106,,1415,,1843,,2106,,2302,,2322,,2400,,2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Common eagle ray,Tonnes - live weight,,,3.3,,3,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Common mora,Tonnes - live weight,,,5.6,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Common octopus,Tonnes - live weight,3061.9899,,3812.8,,3480,,2393,,2256,,2461,,2387,,2787,,3010,,4023,,3336,,3454,,3018,,3895,,4117,,3897,,5473,,6615,,7373,,8648,,7800,,6999,,9478,,8907,,9057,,9757,,9661,,11565,,10300,,10508,,10163,
Italy,Common pandora,Tonnes - live weight,410.23038,,689,,777,,726,,940,,867.9,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Common pelican-foot,Tonnes - live weight,1.53484,,6.8,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Common shrimp,Tonnes - live weight,9.57512,,7.7,,5,,20.1,,11,,13,,13,,67,,115,,119,,84,,59,,37,,27,,46,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Common sole,Tonnes - live weight,1446.14166,,1985.7,,1999,,2276,,2353,,2369,,2288,,1505,,2081,,1798,,2140,,2349,,1833,,2287,,2593,,2239,,2556,,3134,,2482,,2217,,1874,,1842,,1907,,2221,,3404,,5766,,4097,,4002,,5302,,5621,,4007,
Italy,Common spiny lobster,Tonnes - live weight,98.61566,,144.7,,162,,257,,180,,202,,164,,144,,165,,213,,250,,330,,254,,294,,297,,312,,179,,184,,152,,166,,123,,161,,174,,331,,312,,197,,198,,211,,300,,262,,527,
Italy,Common squids nei,Tonnes - live weight,1.267,,1.7,,1665,,1956,,1239,,1348,,2094.1,,1354,,1337.9,,1857,,2241,,1910,,1984,,2233,,2115,,2437,,1742,,1711,,1776,,2201,,1890,,1909,,2237,,4141,,5366,,5483,,5282,,4372,,4728,,5132,,4743,
Italy,Common stingray,Tonnes - live weight,,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Common torpedo,Tonnes - live weight,2.87166,,3.7,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Common two-banded seabream,Tonnes - live weight,4.0828,,146.9,,180,,112,,182,,209,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,"Croakers, drums nei",Tonnes - live weight,,,,,0,,0,,0,,0,,107,,49,,84,,102,,135,,143,,123,,138,,103,,105,,113,,102,,156,,259,,158,,138,,138,,351,,495,,956,,762,,555,,652,,801,,624,
Italy,Curled picarel,Tonnes - live weight,7.74185826,,2.3,,3,,76,,34,,50,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,"Cuttlefish, bobtail squids nei",Tonnes - live weight,54.62676,,138.9,,6054,,6304,,6005,,6168,,5999,,5764,,5149,,5824,,7412,,10082,,10177,,14014,,10689,,9052,,4221,,4691,,4076,,6131,,5534,,5720,,6839,,7382,,7974,,11150,,13616,,7682,,7984,,10106,,8291,
Italy,Damselfish,Tonnes - live weight,,,0.7,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
