,Reference,TAC ID,Species_x,TAC Zone,Level,TAC for comparison,Year,Amendment/Original,FishStock,FishStockTAC,area,speciesAcronym,_merge,Area,Species_y,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,tacCatches
4832,,,,,,,2016.0,,,,,,,27.7.f,san,,,,,,,,,,,,,,,,,,,,,,,,,,,20.58,right_only
4833,,,,,,,2016.0,,,,,,,27.7.f,spr,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.79,right_only
4834,,,,,,,2016.0,,,,,,,27.7.f,usk,0.5,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,right_only
4835,,,,,,,2016.0,,,,,,,27.7.f,whg,128.3,,,,,,405.33,,,,,39.32,,,,,,,0.0,,0.0,,,0.0,,,47.54,right_only
4836,,,,,,,2016.0,,,,,,,27.7.g,bss,3.3,,,,,,9.72,,,,,,,,,,,,,,,,,,,,7.02,right_only
4837,,,,,,,2016.0,,,,,,,27.7.g,ghl,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only
4838,,,,,,,2016.0,,,,,,,27.7.g,hom,,,0.0,,,,0.0,0.0,,,,2.94,,,,,,,0.0,,0.0,,,,,,0.0,right_only
4839,,,,,,,2016.0,,,,,,,27.7.g,lez,141.7,,,,,,432.37,,,,,1539.46,,,,,,,,,,,,12.15,,,244.7,right_only
4840,,,,,,,2016.0,,,,,,,27.7.g,lin,8.8,,0.0,,,,111.31,0.0,,,,422.73,,,,,,,,,,,,0.56,,,49.74,right_only
4841,,,,,,,2016.0,,,,,,,27.7.g,nop,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,right_only
4842,,,,,,,2016.0,,,,,,,27.7.g,pok,0.2,,,,,,16.29,,,,,421.36,,,,,,,,,,,,0.0,,,45.8,right_only
4843,,,,,,,2016.0,,,,,,,27.7.g,pra,,,,,,,,,,,,6.93,,,,,,,,,,,,,,,0.0,right_only
4844,,,,,,,2016.0,,,,,,,27.7.g,spr,,,,,,,0.0,,,,,331.66,,,,,,,0.0,,,,,,,,,right_only
4845,,,,,,,2016.0,,,,,,,27.7.g,usk,0.0,,,,,,0.28,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,right_only
4846,,,,,,,2016.0,,,,,,,27.7.g,whg,45.2,,,,,,521.86,0.0,,,,6524.67,,,,,,,5.8,,,,,0.0,,,38.22,right_only
4847,,,,,,,2016.0,,,,,,,27.7.h,bss,0.2,,,,,,30.85,,,,,,,,,,,,,,,,,0.0,,,0.55,right_only
4848,,,,,,,2016.0,,,,,,,27.7.h,ghl,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only
4849,,,,,,,2016.0,,,,,,,27.7.h,hom,,,0.0,,0.0,,0.0,0.0,,,,2.4,,,,,,0.0,0.0,,,,,,,,0.0,right_only
4850,,,,,,,2016.0,,,,,,,27.7.h,lez,16.2,,,,,,1219.62,,,,,201.04,,,,,,,,,,,,316.1,,,606.73,right_only
4851,,,,,,,2016.0,,,,,,,27.7.h,lin,1.3,,,,,,166.87,0.0,,,,20.7,,,,,,,0.0,,,,,78.33,,,41.02,right_only
4852,,,,,,,2016.0,,,,,,,27.7.h,nop,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,right_only
4853,,,,,,,2016.0,,,,,,,27.7.h,ple,6.8,,,,,,38.61,,,,,1.68,,,,,,,0.0,,,,,0.0,,,15.08,right_only
4854,,,,,,,2016.0,,,,,,,27.7.h,pok,0.0,,,,,,16.07,,,,,0.86,,,,,,,0.0,,,,,0.0,,,13.67,right_only
4855,,,,,,,2016.0,,,,,,,27.7.h,pra,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,right_only
4856,,,,,,,2016.0,,,,,,,27.7.h,reg,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4857,,,,,,,2016.0,,,,,,,27.7.h,san,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,right_only
4858,,,,,,,2016.0,,,,,,,27.7.h,sol,91.3,,,,,,67.33,,,,,3.57,,,,,,,0.0,,,0.0,,0.0,,,61.16,right_only
4859,,,,,,,2016.0,,,,,,,27.7.h,spr,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,right_only
4860,,,,,,,2016.0,,,,,,,27.7.h,usk,,,,,,,0.28,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,right_only
4861,,,,,,,2016.0,,,,,,,27.7.h,whg,3.6,,0.0,,,,1394.86,,,,,2.38,,,,,,,0.0,,,,,0.0,,,14.43,right_only
4862,,,,,,,2016.0,,,,,,,27.7.j.1,hom,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,right_only
4863,,,,,,,2016.0,,,,,,,27.7.j.1,lez,,,,,,,,,,,,0.14,,,,,,,,,,,,0.0,,,,right_only
4864,,,,,,,2016.0,,,,,,,27.7.j.1,lin,,,,,,,,0.0,,,,0.27,,,,,,,,,,,,0.0,,,,right_only
4865,,,,,,,2016.0,,,,,,,27.7.j.1,ple,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only
4866,,,,,,,2016.0,,,,,,,27.7.j.1,pok,,,,,,,,,,,,4.83,,,,,,,,,,,,,,,,right_only
4867,,,,,,,2016.0,,,,,,,27.7.j.1,sol,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only
4868,,,,,,,2016.0,,,,,,,27.7.j.1,whg,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,right_only
4869,,,,,,,2016.0,,,,,,,27.7.j.2,bss,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,0.0,right_only
4870,,,,,,,2016.0,,,,,,,27.7.j.2,hom,,,0.0,,,,,0.0,,,,361.59,,,,,,0.0,3770.8,,0.0,0.0,,0.0,,,0.0,right_only
4871,,,,,,,2016.0,,,,,,,27.7.j.2,lez,0.0,,,,,,1255.07,,,,,513.97,,,,,,,,,,,,1738.1,,,1006.87,right_only
4872,,,,,,,2016.0,,,,,,,27.7.j.2,lin,,,,,,,60.85,,,,,39.09,,,,,,,,,,,,450.43,,,31.89,right_only
4873,,,,,,,2016.0,,,,,,,27.7.j.2,nop,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only
4874,,,,,,,2016.0,,,,,,,27.7.j.2,ple,,,,,,,6.77,,,,,30.15,,,,,,,,,,,,0.0,,,0.06,right_only
4875,,,,,,,2016.0,,,,,,,27.7.j.2,pok,,,,,,,15.66,,,,,188.97,,,,,,,,,,,,1.75,,,36.61,right_only
4876,,,,,,,2016.0,,,,,,,27.7.j.2,pra,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,0.0,right_only
4877,,,,,,,2016.0,,,,,,,27.7.j.2,sol,0.0,,,,,,9.59,,,,,95.33,,,,,,,,,,0.0,,0.0,,,1.87,right_only
4878,,,,,,,2016.0,,,,,,,27.7.j.2,spr,,,,,,,,,,,,2915.95,,,,,,,,,,,,0.05,,,,right_only
4879,,,,,,,2016.0,,,,,,,27.7.j.2,usk,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,0.0,right_only
4880,,,,,,,2016.0,,,,,,,27.7.j.2,whg,,,,,,,36.29,,,,,678.21,,,,,,,1.1,,,,,0.0,,,5.21,right_only
4881,,,,,,,2016.0,,,,,,,27.7.k.1,lez,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,right_only
4882,,,,,,,2016.0,,,,,,,27.7.k.1,lin,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,right_only
4883,,,,,,,2016.0,,,,,,,27.7.k.1,ple,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only
4884,,,,,,,2016.0,,,,,,,27.7.k.1,sol,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,right_only
4885,,,,,,,2016.0,,,,,,,27.7.k.1,whg,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only
4886,,,,,,,2016.0,,,,,,,27.7.k.2,bss,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,right_only
4887,,,,,,,2016.0,,,,,,,27.7.k.2,hom,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,right_only
4888,,,,,,,2016.0,,,,,,,27.7.k.2,lez,,,,,,,35.51,,,,,30.72,,,,,,,,,,,,34.8,,,33.09,right_only
4889,,,,,,,2016.0,,,,,,,27.7.k.2,lin,,,,,,,38.37,,,,,11.98,,,,,,,,,,,,12.45,,,5.02,right_only
4890,,,,,,,2016.0,,,,,,,27.7.k.2,ple,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,right_only
4891,,,,,,,2016.0,,,,,,,27.7.k.2,pok,,,,,,,3.97,,,,,0.84,,,,,,,,,,,,0.0,,,0.15,right_only
4892,,,,,,,2016.0,,,,,,,27.7.k.2,pra,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,right_only
4893,,,,,,,2016.0,,,,,,,27.7.k.2,sol,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,right_only
4894,,,,,,,2016.0,,,,,,,27.7.k.2,spr,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,right_only
4895,,,,,,,2016.0,,,,,,,27.7.k.2,usk,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only
4896,,,,,,,2016.0,,,,,,,27.7.k.2,whg,,,,,,,0.28,,,,,9.44,,,,,,,,,,,,,,,0.0,right_only
4897,,,,,,,2016.0,,,,,,,27.8.a,bli,,,,,,,1.27,,,,,,,,,,,,,,,,,50.61,,,0.0,right_only
4898,,,,,,,2016.0,,,,,,,27.8.a,bss,0.0,,,,,,1204.08,,,,,,,,,,,,0.0,,,,,7.91,,,0.0,right_only
4899,,,,,,,2016.0,,,,,,,27.8.a,cod,0.0,,,,,,46.13,,,,,,,,,,,,0.0,,,,,0.0,,,0.42,right_only
4900,,,,,,,2016.0,,,,,,,27.8.a,ghl,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only
4901,,,,,,,2016.0,,,,,,,27.8.a,had,,,,,,,173.68,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,right_only
4902,,,,,,,2016.0,,,,,,,27.8.a,her,,,,,,,3.66,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,right_only
4903,,,,,,,2016.0,,,,,,,27.8.a,hom,0.0,,389.69,,,,0.0,0.0,,,,31.3,,,,,,0.0,0.4,,,,,0.0,,,0.0,right_only
4904,,,,,,,2016.0,,,,,,,27.8.a,lez,0.1,,,,,,1371.39,,,,,,,,,,,,,,,,,420.02,,,0.0,right_only
4905,,,,,,,2016.0,,,,,,,27.8.a,lin,0.0,,,,,,186.51,0.0,,,,,,,,,,,0.0,,,,,318.61,,,3.44,right_only
4906,,,,,,,2016.0,,,,,,,27.8.a,nop,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.04,,,0.0,right_only
4907,,,,,,,2016.0,,,,,,,27.8.a,ple,0.5,,,,,,114.02,,,,,0.0,,,,,,,0.0,,,,,0.97,,,0.0,right_only
4908,,,,,,,2016.0,,,,,,,27.8.a,pok,0.0,,,,,,7.63,,,,,,,,,,,,,,,,,0.0,,,0.08,right_only
4909,,,,,,,2016.0,,,,,,,27.8.a,pra,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only
4910,,,,,,,2016.0,,,,,,,27.8.a,reg,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4911,,,,,,,2016.0,,,,,,,27.8.a,san,,,,,,,80.86,,,,,,,,,,,,,,,,,0.0,,,,right_only
4912,,,,,,,2016.0,,,,,,,27.8.a,spr,,,,,,,3.05,,,,,,,,,,,,,,,,,0.0,,,,right_only
4913,,,,,,,2016.0,,,,,,,27.8.a,usk,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only
4914,,,,,,,2016.0,,,,,,,27.8.a,whg,0.0,,,,,,1956.17,,,,,,,,,,,,0.0,,,,,12.35,,,0.0,right_only
4915,,,,,,,2016.0,,,,,,,27.8.b,bli,,,,,,,2.23,,,,,,,,,,,,,,,,,2.13,,,,right_only
4916,,,,,,,2016.0,,,,,,,27.8.b,bss,0.0,,,,,,917.14,,,,,,,,,,,,0.0,,,,,77.42,,,0.0,right_only
4917,,,,,,,2016.0,,,,,,,27.8.b,cod,0.0,,,,,,0.28,,,,,,,,,,,,,,,,,0.0,,,0.0,right_only
4918,,,,,,,2016.0,,,,,,,27.8.b,had,0.0,,,,,,0.22,,,,,,,,,,,,,,,,,0.0,,,,right_only
4919,,,,,,,2016.0,,,,,,,27.8.b,her,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,right_only
4920,,,,,,,2016.0,,,,,,,27.8.b,hom,0.0,,,,,,0.0,0.0,,,,0.0,,,,,,,0.0,,,0.0,,684.21,,,0.0,right_only
4921,,,,,,,2016.0,,,,,,,27.8.b,ldb,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only
4922,,,,,,,2016.0,,,,,,,27.8.b,lez,13.5,,,,,,94.39,,,,,,,,,,,,,,,,,194.97,,,,right_only
4923,,,,,,,2016.0,,,,,,,27.8.b,lin,0.1,,,,,,5.99,,,,,,,,,,,,,,,,,29.98,,,0.0,right_only
4924,,,,,,,2016.0,,,,,,,27.8.b,nop,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,right_only
4925,,,,,,,2016.0,,,,,,,27.8.b,ple,0.4,,,,,,7.03,,,,,,,,,,,,,,,,,0.0,,,0.0,right_only
4926,,,,,,,2016.0,,,,,,,27.8.b,pok,0.0,,,,,,0.84,,,,,,,,,,,,,,,,,0.0,,,0.0,right_only
4927,,,,,,,2016.0,,,,,,,27.8.b,reg,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4928,,,,,,,2016.0,,,,,,,27.8.b,san,,,,,,,0.03,,,,,,,,,,,,,,,,,0.94,,,,right_only
4929,,,,,,,2016.0,,,,,,,27.8.b,spr,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only
4930,,,,,,,2016.0,,,,,,,27.8.b,usk,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only
4931,,,,,,,2016.0,,,,,,,27.8.b,whg,0.5,,,,,,466.78,,,,,,,,,,,,,,,,,27.78,,,0.0,right_only
4932,,,,,,,2016.0,,,,,,,27.8.c,bli,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,24.99,,,0.0,right_only
4933,,,,,,,2016.0,,,,,,,27.8.c,bss,,,,,,,0.43,,,,,,,,,,,,,,,0.29,,212.7,,,,right_only
4934,,,,,,,2016.0,,,,,,,27.8.c,cod,,,,,,,0.0,,,,,,,,,,,,,,,,,0.04,,,,right_only
4935,,,,,,,2016.0,,,,,,,27.8.c,ghl,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,right_only
4936,,,,,,,2016.0,,,,,,,27.8.c,had,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only
4937,,,,,,,2016.0,,,,,,,27.8.c,her,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only
4938,,,,,,,2016.0,,,,,,,27.8.c,hom,,,,,,,0.0,,,,,,,,,,,,,,,1338.79,,5956.37,,,0.0,right_only
4939,,,,,,,2016.0,,,,,,,27.8.c,lez,,,,,,,2.54,,,,,,,,,,,,,,,13.7,,528.96,,,,right_only
4940,,,,,,,2016.0,,,,,,,27.8.c,lin,,,,,,,0.04,,,,,,,,,,,,,,,0.0,,11.57,,,,right_only
4941,,,,,,,2016.0,,,,,,,27.8.c,nop,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,right_only
4942,,,,,,,2016.0,,,,,,,27.8.c,ple,,,,,,,0.12,,,,,,,,,,,,,,,0.05,,1.62,,,,right_only
4943,,,,,,,2016.0,,,,,,,27.8.c,pok,,,,,,,0.0,,,,,,,,,,,,,,,,,0.03,,,,right_only
4944,,,,,,,2016.0,,,,,,,27.8.c,pra,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,right_only
4945,,,,,,,2016.0,,,,,,,27.8.c,reg,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only
4946,,,,,,,2016.0,,,,,,,27.8.c,san,,,,,,,,,,,,,,,,,,,,,,0.0,,29.6,,,,right_only
4947,,,,,,,2016.0,,,,,,,27.8.c,sol,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,105.39,,,,right_only
4948,,,,,,,2016.0,,,,,,,27.8.c,spr,,,,,,,,,,,,,,,,,,,,,,0.0,,0.02,,,,right_only
4949,,,,,,,2016.0,,,,,,,27.8.c,usk,,,,,,,0.0,,,,,,,,,,,,,,,,,0.31,,,,right_only
4950,,,,,,,2016.0,,,,,,,27.8.c,whg,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.01,,,0.0,right_only
4951,,,,,,,2016.0,,,,,,,27.8.d.1,bli,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,right_only
4952,,,,,,,2016.0,,,,,,,27.8.d.1,bss,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4953,,,,,,,2016.0,,,,,,,27.8.d.1,cod,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only
4954,,,,,,,2016.0,,,,,,,27.8.d.1,had,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only
4955,,,,,,,2016.0,,,,,,,27.8.d.1,hom,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4956,,,,,,,2016.0,,,,,,,27.8.d.1,lez,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,right_only
4957,,,,,,,2016.0,,,,,,,27.8.d.1,lin,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,right_only
4958,,,,,,,2016.0,,,,,,,27.8.d.1,pok,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only
4959,,,,,,,2016.0,,,,,,,27.8.d.1,whg,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,right_only
4960,,,,,,,2016.0,,,,,,,27.8.d.2,bli,,,,,,,1.09,,,,,,,,,,,,,,,,,19.56,,,,right_only
4961,,,,,,,2016.0,,,,,,,27.8.d.2,bss,,,,,,,5.64,,,,,,,,,,,,,,,,,0.08,,,0.0,right_only
4962,,,,,,,2016.0,,,,,,,27.8.d.2,cod,,,,,,,0.59,,,,,0.0,,,,,,,,,,,,,,,0.0,right_only
4963,,,,,,,2016.0,,,,,,,27.8.d.2,had,,,,,,,15.82,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,right_only
4964,,,,,,,2016.0,,,,,,,27.8.d.2,her,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,right_only
4965,,,,,,,2016.0,,,,,,,27.8.d.2,hom,,,0.0,,,,,,,,,1.0,,,,,,,0.7,,,0.38,,0.0,,,0.0,right_only
4966,,,,,,,2016.0,,,,,,,27.8.d.2,lez,,,,,,,66.7,,,,,0.0,,,,,,,,,,,,5.19,,,0.0,right_only
4967,,,,,,,2016.0,,,,,,,27.8.d.2,lin,,,,,,,11.49,,,,,0.0,,,,,,,,,,,,175.72,,,0.06,right_only
4968,,,,,,,2016.0,,,,,,,27.8.d.2,ple,,,,,,,0.02,,,,,,,,,,,,,,,,,0.16,,,0.0,right_only
4969,,,,,,,2016.0,,,,,,,27.8.d.2,pok,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,0.0,right_only
4970,,,,,,,2016.0,,,,,,,27.8.d.2,reg,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,right_only
4971,,,,,,,2016.0,,,,,,,27.8.d.2,sol,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,right_only
4972,,,,,,,2016.0,,,,,,,27.8.d.2,spr,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4973,,,,,,,2016.0,,,,,,,27.8.d.2,usk,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only
4974,,,,,,,2016.0,,,,,,,27.8.d.2,whg,,,,,,,18.38,,,,,0.0,,,,,,,,,,0.0,,0.01,,,0.0,right_only
4975,,,,,,,2016.0,,,,,,,27.8.e.1,bli,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4976,,,,,,,2016.0,,,,,,,27.8.e.1,bss,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4977,,,,,,,2016.0,,,,,,,27.8.e.1,hke,,,,,,,0.09,,,,,,,,,,,,,,,,,2.72,,,,right_only
4978,,,,,,,2016.0,,,,,,,27.8.e.1,hom,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4979,,,,,,,2016.0,,,,,,,27.8.e.1,lez,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only
4980,,,,,,,2016.0,,,,,,,27.8.e.1,lin,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4981,,,,,,,2016.0,,,,,,,27.8.e.1,sol,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only
4982,,,,,,,2016.0,,,,,,,27.8.e.2,bss,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only
4983,,,,,,,2016.0,,,,,,,27.8.e.2,hke,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only
4984,,,,,,,2016.0,,,,,,,27.8.e.2,hom,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4985,,,,,,,2016.0,,,,,,,27.8.e.2,lez,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only
4986,,,,,,,2016.0,,,,,,,27.8.e.2,lin,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only
4987,,,,,,,2016.0,,,,,,,27.8.e.2,sol,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only
4988,,,,,,,2016.0,,,,,,,27.8.e.2,whg,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only
4989,,,,,,,2016.0,,,,,,,27.9.a,bli,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.4,,,,right_only
4990,,,,,,,2016.0,,,,,,,27.9.a,bss,,,0.0,,,,0.0,,,,,,,,,,,,,,,545.34,,164.69,,,,right_only
4991,,,,,,,2016.0,,,,,,,27.9.a,cod,,,,,,,0.0,,,,,,,,,,,,,,,0.02,,0.02,,,,right_only
4992,,,,,,,2016.0,,,,,,,27.9.a,ghl,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
4993,,,,,,,2016.0,,,,,,,27.9.a,had,,,,,,,0.0,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,right_only
4994,,,,,,,2016.0,,,,,,,27.9.a,her,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only
4995,,,,,,,2016.0,,,,,,,27.9.a,lez,,,,,,,0.0,,,,,0.0,,,,,,,,,,0.0,,258.08,,,,right_only
4996,,,,,,,2016.0,,,,,,,27.9.a,lin,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.44,,,,right_only
4997,,,,,,,2016.0,,,,,,,27.9.a,nop,,,,,,,,,,,,,,,,,,,,,,0.0,,0.08,,,,right_only
4998,,,,,,,2016.0,,,,,,,27.9.a,ple,,,,,,,,,,,,0.0,,,,,,,,,,49.18,,1.41,,,,right_only
4999,,,,,,,2016.0,,,,,,,27.9.a,pok,,,,,,,,,,,,,,,,,,,,,,5.26,,0.0,,,,right_only
5000,,,,,,,2016.0,,,,,,,27.9.a,pra,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only
5001,,,,,,,2016.0,,,,,,,27.9.a,reg,,,,,,,,,,,,,,,,,,,,,,5.8,,0.0,,,,right_only
5002,,,,,,,2016.0,,,,,,,27.9.a,san,,,,,,,,,,,,,,,,,,,,,,12.96,,41.06,,,,right_only
5003,,,,,,,2016.0,,,,,,,27.9.a,sol,,,,,,,0.0,,,,,0.0,,,,,,,,,,0.0,,119.02,,,,right_only
5004,,,,,,,2016.0,,,,,,,27.9.a,spr,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.01,,,,right_only
5005,,,,,,,2016.0,,,,,,,27.9.a,usk,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.01,,,,right_only
5006,,,,,,,2016.0,,,,,,,27.9.a,whg,,,,,,,0.0,,,,,,,,,,,,,,,0.96,,0.0,,,0.0,right_only
5007,,,,,,,2016.0,,,,,,,27.9.b.1,bli,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
5008,,,,,,,2016.0,,,,,,,27.9.b.1,hke,,,,,,,,,,,,,,,,,,,,,,0.0,,0.23,,,,right_only
5009,,,,,,,2016.0,,,,,,,27.9.b.1,hom,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,right_only
5010,,,,,,,2016.0,,,,,,,27.9.b.1,lez,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
5011,,,,,,,2016.0,,,,,,,27.9.b.1,lin,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
5012,,,,,,,2016.0,,,,,,,27.9.b.1,mac,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,right_only
5013,,,,,,,2016.0,,,,,,,27.9.b.1,meg,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
5014,,,,,,,2016.0,,,,,,,27.9.b.1,mon,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only
5015,,,,,,,2016.0,,,,,,,27.9.b.1,pok,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,right_only
5016,,,,,,,2016.0,,,,,,,27.9.b.1,sol,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only
5017,,,,,,,2016.0,,,,,,,27.9.b.2,hke,,,,,,,,,,,,,,,,,,,,,,0.0,,0.02,,,,right_only
5018,,,,,,,2016.0,,,,,,,27.9.b.2,hom,,,,,,,,,,,,,,,,,,,,,,0.0,,0.04,,,,right_only
5019,,,,,,,2016.0,,,,,,,27.9.b.2,lez,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only
5020,,,,,,,2016.0,,,,,,,27.9.b.2,mac,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,right_only
5021,,,,,,,2016.0,,,,,,,27.9.b.2,mon,,,,,,,,,,,,,,,,,,,,,,0.0,,4.3,,,,right_only
5022,,,,,,,2016.0,,,,,,,27.9.b.2,pok,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,right_only
5023,,,,,,,2016.0,,,,,,,27.9.b.2,sol,,,,,,,,,,,,,,,,,,,,,,0.0,,0.01,,,,right_only
5024,,,,,,,2020.0,,,,,,,27.1.a,cod,,,,748.058,,,0.0,0.0,2439.6,,0.0,,,,,,0.0,192.277,,19.54,181.9377,0.0,1.0,0.0,,,0.0,right_only
5025,,,,,,,2020.0,,,,,,,27.1.a,ghl,,,,578.619,,,0.0,0.0,14.8,,0.0,,,,,,0.0,257.79,,0.13,84.708,,,0.0,,,0.0,right_only
5026,,,,,,,2020.0,,,,,,,27.1.a,had,,,,,,,0.0,0.0,150.2,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,right_only
5027,,,,,,,2020.0,,,,,,,27.1.a,lin,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,right_only
