,Reference,TAC ID,Species_x,TAC Zone,Level,TAC for comparison,Year,Amendment/Original,FishStock,FishStockTAC,area,speciesAcronym,_merge,Area,Species_y,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,tacCatches
2099,(HER/7GK.) - 2020 - TAC - Original,(HER/7GK.),Herring,"7g, 7h, 7j and 7k",TAC,869,2020.0,Original,her.27.irls,her.27.irls,27.7.j.1,her,both,27.7.j.1,her,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,both
2100,(HER/5B6ANB) - 2020 - TAC - Original,(HER/5B6ANB),Herring,"Union and international waters of 5b, 6b and 6aN",TAC,3480,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.7.j.2,her,both,27.7.j.2,her,,,,,,,0.0,,,,,0.0,,,,,,,0.079,,,,,,,,0.0,both
2101,(HER/6AS7BC) - 2020 - TAC - Original,(HER/6AS7BC),Herring,"6aS, 7b, 7c",TAC,1360,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.7.j.2,her,both,27.7.j.2,her,,,,,,,0.0,,,,,0.0,,,,,,,0.079,,,,,,,,0.0,both
2102,(HER/7GK.) - 2020 - TAC - Original,(HER/7GK.),Herring,"7g, 7h, 7j and 7k",TAC,869,2020.0,Original,her.27.irls,her.27.irls,27.7.j.2,her,both,27.7.j.2,her,,,,,,,0.0,,,,,0.0,,,,,,,0.079,,,,,,,,0.0,both
2103,(HER/5B6ANB) - 2020 - TAC - Original,(HER/5B6ANB),Herring,"Union and international waters of 5b, 6b and 6aN",TAC,3480,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.7.k.1,her,both,27.7.k.1,her,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both
2104,(HER/6AS7BC) - 2020 - TAC - Original,(HER/6AS7BC),Herring,"6aS, 7b, 7c",TAC,1360,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.7.k.1,her,both,27.7.k.1,her,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both
2105,(HER/7GK.) - 2020 - TAC - Original,(HER/7GK.),Herring,"7g, 7h, 7j and 7k",TAC,869,2020.0,Original,her.27.irls,her.27.irls,27.7.k.1,her,both,27.7.k.1,her,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both
2106,(HER/5B6ANB) - 2020 - TAC - Original,(HER/5B6ANB),Herring,"Union and international waters of 5b, 6b and 6aN",TAC,3480,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.7.k.2,her,both,27.7.k.2,her,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,both
2107,(HER/6AS7BC) - 2020 - TAC - Original,(HER/6AS7BC),Herring,"6aS, 7b, 7c",TAC,1360,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.7.k.2,her,both,27.7.k.2,her,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,both
2108,(HER/7GK.) - 2020 - TAC - Original,(HER/7GK.),Herring,"7g, 7h, 7j and 7k",TAC,869,2020.0,Original,her.27.irls,her.27.irls,27.7.k.2,her,both,27.7.k.2,her,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,both
2109,(HER/5B6ANB) - 2020 - TAC - Original,(HER/5B6ANB),Herring,"Union and international waters of 5b, 6b and 6aN",TAC,3480,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.8.a,her,both,27.8.a,her,,,,,,,1.174,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,both
2110,(HER/6AS7BC) - 2020 - TAC - Original,(HER/6AS7BC),Herring,"6aS, 7b, 7c",TAC,1360,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.8.a,her,both,27.8.a,her,,,,,,,1.174,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,both
2111,(HER/5B6ANB) - 2020 - TAC - Original,(HER/5B6ANB),Herring,"Union and international waters of 5b, 6b and 6aN",TAC,3480,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.8.b,her,both,27.8.b,her,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,both
2112,(HER/6AS7BC) - 2020 - TAC - Original,(HER/6AS7BC),Herring,"6aS, 7b, 7c",TAC,1360,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.8.b,her,both,27.8.b,her,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,both
2113,(HER/5B6ANB) - 2020 - TAC - Original,(HER/5B6ANB),Herring,"Union and international waters of 5b, 6b and 6aN",TAC,3480,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.8.d.1,her,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2114,(HER/6AS7BC) - 2020 - TAC - Original,(HER/6AS7BC),Herring,"6aS, 7b, 7c",TAC,1360,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.8.d.1,her,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2115,(HER/5B6ANB) - 2020 - TAC - Original,(HER/5B6ANB),Herring,"Union and international waters of 5b, 6b and 6aN",TAC,3480,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.8.d.2,her,both,27.8.d.2,her,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both
2116,(HER/6AS7BC) - 2020 - TAC - Original,(HER/6AS7BC),Herring,"6aS, 7b, 7c",TAC,1360,2020.0,Original,her.27.6a7bc,her.27.6a7bc,27.8.d.2,her,both,27.8.d.2,her,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both
2117,(JAX/09.) - 2012 - TAC - Original,(JAX/09.),Horse mackerel,9,TAC,30800,2012.0,Original,hom.27.9a,hom.27.9a,27.9.a,hom,both,27.9.a,hom,,,,,,,,,,,,,,,,,,,,,,18382.93,,0.0,,,,both
2118,(JAX/09.) - 2016 - TAC - Original,(JAX/09.),Horse mackerel,9,TAC,68583,2016.0,Original,hom.27.9a,hom.27.9a,27.9.a,hom,both,27.9.a,hom,,,,,,,,,,,,,,,,,,,,,,257.85,,8675.12,,,,both
2119,(JAX/09.) - 2020 - TAC - Original,(JAX/09.),Horse mackerel,9,TAC,116871,2020.0,Original,hom.27.9a,hom.27.9a,27.9.a,hom,both,27.9.a,hom,,,,,,,,,,,,,,,,,,,,,,13900.63,,12405.29,,,,both
2120,(MAC/2A4A-N) - 2012 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.1.a,mac,both,27.1.a,mac,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2121,(MAC/2A4A-N) - 2012 - TAC - Amendment,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.1.a,mac,both,27.1.a,mac,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2122,(MAC/2A34.) - 2012 - TAC - Amendment,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.1.a,mac,both,27.1.a,mac,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2123,(MAC/2A34.) - 2012 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.1.a,mac,both,27.1.a,mac,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2124,(MAC/2CX14-) - 2012 - TAC - Amendment,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.1.a,mac,both,27.1.a,mac,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2125,(MAC/2CX14-) - 2012 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.1.a,mac,both,27.1.a,mac,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2126,(MAC/8C3411) - 2012 - TAC - Amendment,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.1.a,mac,both,27.1.a,mac,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2127,(MAC/8C3411) - 2012 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.1.a,mac,both,27.1.a,mac,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2128,(MAC/2A4A-N) - 2012 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.1.b,mac,both,27.1.b,mac,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both
2129,(MAC/2A4A-N) - 2012 - TAC - Amendment,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.1.b,mac,both,27.1.b,mac,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both
2130,(MAC/2A34.) - 2012 - TAC - Amendment,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.1.b,mac,both,27.1.b,mac,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both
2131,(MAC/2A34.) - 2012 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.1.b,mac,both,27.1.b,mac,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both
2132,(MAC/2CX14-) - 2012 - TAC - Amendment,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.1.b,mac,both,27.1.b,mac,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both
2133,(MAC/2CX14-) - 2012 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.1.b,mac,both,27.1.b,mac,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both
2134,(MAC/8C3411) - 2012 - TAC - Amendment,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.1.b,mac,both,27.1.b,mac,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both
2135,(MAC/8C3411) - 2012 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.1.b,mac,both,27.1.b,mac,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both
2136,(MAC/2A4A-N) - 2012 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.a,mac,both,27.14.a,mac,,,,,,,0.17,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2137,(MAC/2A4A-N) - 2012 - TAC - Amendment,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.a,mac,both,27.14.a,mac,,,,,,,0.17,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2138,(MAC/2A34.) - 2012 - TAC - Amendment,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.a,mac,both,27.14.a,mac,,,,,,,0.17,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2139,(MAC/2A34.) - 2012 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.a,mac,both,27.14.a,mac,,,,,,,0.17,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2140,(MAC/2CX14-) - 2012 - TAC - Amendment,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.a,mac,both,27.14.a,mac,,,,,,,0.17,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2141,(MAC/2CX14-) - 2012 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.a,mac,both,27.14.a,mac,,,,,,,0.17,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2142,(MAC/8C3411) - 2012 - TAC - Amendment,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.a,mac,both,27.14.a,mac,,,,,,,0.17,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2143,(MAC/8C3411) - 2012 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.a,mac,both,27.14.a,mac,,,,,,,0.17,,0.0,,0.0,,,,,,,,,,,,,,,,,both
2144,(MAC/2A4A-N) - 2012 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.b.1,mac,both,27.14.b.1,mac,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,both
2145,(MAC/2A4A-N) - 2012 - TAC - Amendment,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.b.1,mac,both,27.14.b.1,mac,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,both
2146,(MAC/2A34.) - 2012 - TAC - Amendment,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.b.1,mac,both,27.14.b.1,mac,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,both
2147,(MAC/2A34.) - 2012 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.b.1,mac,both,27.14.b.1,mac,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,both
2148,(MAC/2CX14-) - 2012 - TAC - Amendment,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.b.1,mac,both,27.14.b.1,mac,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,both
2149,(MAC/2CX14-) - 2012 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.b.1,mac,both,27.14.b.1,mac,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,both
2150,(MAC/8C3411) - 2012 - TAC - Amendment,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.b.1,mac,both,27.14.b.1,mac,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,both
2151,(MAC/8C3411) - 2012 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.b.1,mac,both,27.14.b.1,mac,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,both
2152,(MAC/2A4A-N) - 2012 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.b.2,mac,both,27.14.b.2,mac,,,,,0.0,,,,5284.0,,6407.0,,,,,,,,,,,,,,,,,both
2153,(MAC/2A4A-N) - 2012 - TAC - Amendment,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.b.2,mac,both,27.14.b.2,mac,,,,,0.0,,,,5284.0,,6407.0,,,,,,,,,,,,,,,,,both
2154,(MAC/2A34.) - 2012 - TAC - Amendment,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.b.2,mac,both,27.14.b.2,mac,,,,,0.0,,,,5284.0,,6407.0,,,,,,,,,,,,,,,,,both
2155,(MAC/2A34.) - 2012 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.b.2,mac,both,27.14.b.2,mac,,,,,0.0,,,,5284.0,,6407.0,,,,,,,,,,,,,,,,,both
2156,(MAC/2CX14-) - 2012 - TAC - Amendment,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.b.2,mac,both,27.14.b.2,mac,,,,,0.0,,,,5284.0,,6407.0,,,,,,,,,,,,,,,,,both
2157,(MAC/2CX14-) - 2012 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.b.2,mac,both,27.14.b.2,mac,,,,,0.0,,,,5284.0,,6407.0,,,,,,,,,,,,,,,,,both
2158,(MAC/8C3411) - 2012 - TAC - Amendment,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.14.b.2,mac,both,27.14.b.2,mac,,,,,0.0,,,,5284.0,,6407.0,,,,,,,,,,,,,,,,,both
2159,(MAC/8C3411) - 2012 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.14.b.2,mac,both,27.14.b.2,mac,,,,,0.0,,,,5284.0,,6407.0,,,,,,,,,,,,,,,,,both
2160,(MAC/2A4A-N) - 2012 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.2.a.1,mac,both,27.2.a.1,mac,,,0.0,,0.0,,0.0,101.38,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,both
2161,(MAC/2A4A-N) - 2012 - TAC - Amendment,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.2.a.1,mac,both,27.2.a.1,mac,,,0.0,,0.0,,0.0,101.38,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,both
2162,(MAC/2A34.) - 2012 - TAC - Amendment,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.2.a.1,mac,both,27.2.a.1,mac,,,0.0,,0.0,,0.0,101.38,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,both
2163,(MAC/2A34.) - 2012 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.2.a.1,mac,both,27.2.a.1,mac,,,0.0,,0.0,,0.0,101.38,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,both
2164,(MAC/2CX14-) - 2012 - TAC - Amendment,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.2.a.1,mac,both,27.2.a.1,mac,,,0.0,,0.0,,0.0,101.38,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,both
2165,(MAC/2CX14-) - 2012 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.2.a.1,mac,both,27.2.a.1,mac,,,0.0,,0.0,,0.0,101.38,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,both
2166,(MAC/8C3411) - 2012 - TAC - Amendment,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.2.a.1,mac,both,27.2.a.1,mac,,,0.0,,0.0,,0.0,101.38,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,both
2167,(MAC/8C3411) - 2012 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.2.a.1,mac,both,27.2.a.1,mac,,,0.0,,0.0,,0.0,101.38,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,both
2168,(MAC/2A4A-N) - 2012 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.2.a.2,mac,both,27.2.a.2,mac,,,0.0,,0.0,,0.0,0.0,0.0,,12685.0,0.0,,,,,,0.0,0.0,110824.37,0.0,,0.0,,4.1,,0.0,both
2169,(MAC/2A4A-N) - 2012 - TAC - Amendment,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.2.a.2,mac,both,27.2.a.2,mac,,,0.0,,0.0,,0.0,0.0,0.0,,12685.0,0.0,,,,,,0.0,0.0,110824.37,0.0,,0.0,,4.1,,0.0,both
2170,(MAC/2A34.) - 2012 - TAC - Amendment,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.2.a.2,mac,both,27.2.a.2,mac,,,0.0,,0.0,,0.0,0.0,0.0,,12685.0,0.0,,,,,,0.0,0.0,110824.37,0.0,,0.0,,4.1,,0.0,both
2171,(MAC/2A34.) - 2012 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.2.a.2,mac,both,27.2.a.2,mac,,,0.0,,0.0,,0.0,0.0,0.0,,12685.0,0.0,,,,,,0.0,0.0,110824.37,0.0,,0.0,,4.1,,0.0,both
2172,(MAC/2CX14-) - 2012 - TAC - Amendment,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.2.a.2,mac,both,27.2.a.2,mac,,,0.0,,0.0,,0.0,0.0,0.0,,12685.0,0.0,,,,,,0.0,0.0,110824.37,0.0,,0.0,,4.1,,0.0,both
2173,(MAC/2CX14-) - 2012 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.2.a.2,mac,both,27.2.a.2,mac,,,0.0,,0.0,,0.0,0.0,0.0,,12685.0,0.0,,,,,,0.0,0.0,110824.37,0.0,,0.0,,4.1,,0.0,both
2174,(MAC/8C3411) - 2012 - TAC - Amendment,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.2.a.2,mac,both,27.2.a.2,mac,,,0.0,,0.0,,0.0,0.0,0.0,,12685.0,0.0,,,,,,0.0,0.0,110824.37,0.0,,0.0,,4.1,,0.0,both
2175,(MAC/8C3411) - 2012 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.2.a.2,mac,both,27.2.a.2,mac,,,0.0,,0.0,,0.0,0.0,0.0,,12685.0,0.0,,,,,,0.0,0.0,110824.37,0.0,,0.0,,4.1,,0.0,both
2176,(MAC/2A4A-N) - 2012 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.2.b.1,mac,both,27.2.b.1,mac,,,,,,,,5.4,,,,,,,,,,,0.0,,,,,,,,,both
2177,(MAC/2A4A-N) - 2012 - TAC - Amendment,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.2.b.1,mac,both,27.2.b.1,mac,,,,,,,,5.4,,,,,,,,,,,0.0,,,,,,,,,both
2178,(MAC/2A34.) - 2012 - TAC - Amendment,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,927000,2012.0,Amendment,mac.27.nea,mac.27.nea,27.2.b.1,mac,both,27.2.b.1,mac,,,,,,,,5.4,,,,,,,,,,,0.0,,,,,,,,,both
2179,(MAC/2A34.) - 2012 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,tbd,2012.0,Original,mac.27.nea,mac.27.nea,27.2.b.1,mac,both,27.2.b.1,mac,,,,,,,,5.4,,,,,,,,,,,0.0,,,,,,,,,both
